7070.66033747728,40.7738135868558,1092.22754858263,171.979275979478,1719.41798529936,12.4080262275068,799.124970196887,147.446616085205,6755.77781175897,1623.28452253853,2837.20192851545,22998554.0338897,239568.27118646
6934.41355144035,39.8267256721903,1115.5427237191,179.699310296899,1781.17502610433,12.8496259286294,780.736966925209,144.318680859436,6556.48367507436,1583.71451140674,2941.13623315024,22485715.8772666,234226.207054808
6898.07111765174,39.4861546739261,1143.36352966266,186.780529450281,1840.35141079978,13.2732727593081,772.472030414715,143.66854660057,6457.80695767554,1568.42287278536,3040.28247273248,22277887.0265479,232061.323193155
6942.54375005252,39.6231872930903,1168.75531453669,191.501360210066,1883.31251919387,13.5819821640714,772.157506224437,145.036358272836,6438.7856666681,1572.69161696179,3111.50820822861,22292875.3259589,232217.451312178
7020.04875327218,39.9491144303832,1192.65790732541,194.711762777735,1916.7530859489,13.8235301298172,774.936701869809,147.36367990554,6453.26293024995,1585.57152983906,3166.14780107446,22398471.7661607,233317.414230787
7081.09408034585,40.1741081171667,1211.57211173954,196.431187933701,1939.49675914603,13.988943802686,776.108189283687,149.542978650608,6455.34732518239,1596.02055990709,3202.489481593,22451493.9340607,233869.728479746
7179.11374256145,40.5990544901043,1236.8795069432,198.849637116897,1972.47297118376,14.2288984128795,782.368509375467,152.642892312917,6493.29120135965,1616.34522771904,3255.21039234212,22627834.9213474,235706.613764143
7332.01916092194,41.325735020999,1274.37533154559,203.043857657403,2026.02541346144,14.617806171282,796.404244504987,157.028933575333,6581.2736923473,1650.91578183017,3341.44254722033,22985689.7021367,239434.267730536
7528.63590431832,42.2951503093005,1324.9200106369,209.179122675187,2101.75848617385,15.1670920951785,817.733410051786,162.47535757434,6706.74277009044,1697.72473995511,3463.85412987935,23489796.1339317,244685.376395066
7719.91911446577,43.2397882195808,1381.82246758934,216.175953042016,2188.9439383569,15.7992371675464,841.727586410116,167.940585931245,6823.84224442741,1746.32392378679,3604.76755569329,23985516.1728332,249849.126800459
7875.04173647853,43.9979919972378,1439.68987307665,223.157906806646,2278.7934084818,16.4507780039104,865.456901293436,172.754391121628,6904.09039959257,1790.23138475036,3749.71673824463,24373621.0510789,253891.885948681
7984.70659133196,44.528744712248,1494.22868578574,229.421536086199,2364.21722048539,17.0706653118552,887.900417893502,176.700585084281,6938.85076757583,1827.54435377489,3887.02130998594,24617389.9222859,256431.145023753
8086.17703897294,45.0490574477102,1550.12707181611,235.662793070588,2452.3480472851,17.7105748516459,912.984782396394,180.594266329341,6960.20867885117,1866.81732791797,4028.40130891642,24825071.2470059,258594.492156429
8172.46082658405,45.5269879859742,1606.3386669835,241.716350841971,2541.3012556805,18.3569740137689,939.762697078452,184.280676302109,6961.78453253336,1906.45692338125,4170.78087188759,24974692.877613,260153.05080841
8145.32560012984,45.4168597689692,1641.03687572365,244.322752361917,2596.41946948931,18.7596146098462,956.330957245409,185.50571899737,6861.75953429142,1923.02298421117,4257.32299668323,24765241.653276,257971.267221567
7987.89204990565,44.6161846138623,1644.25823471027,242.091101841152,2601.88956443329,18.8043238558503,959.208533262063,183.776564141164,6651.25965029868,1910.95873958574,4262.2115121244,24144928.8231536,251509.675241297
7685.20468784947,43.0239059272518,1606.07361310706,233.703892704929,2541.97655147341,18.3773211129502,944.646098848047,178.6166848875,6324.46789509245,1864.53365435404,4159.84979358865,23071166.5360849,240324.651417496
7296.74452760304,40.9520198233809,1535.61561872013,220.679086281827,2431.09440746128,17.5824759146118,918.028042576524,171.285973581769,5936.3514296205,1795.96146529379,3974.08878212765,21731985.9947877,226374.85411232
6935.08194430963,39.0187464547694,1459.89226369948,207.047920192863,2311.93549494834,16.7280470626809,892.622270891942,164.382402244531,5580.83844057952,1731.81775768832,3774.96127303503,20477508.7164488,213307.382463105
6625.09913799146,37.3597566293298,1390.21710298322,194.464150129771,2202.35983745205,15.9428756753984,871.824818450152,158.529772712264,5276.8836160147,1678.43020378773,3591.74344912297,19392819.0647446,202008.531924377
6381.82189010682,36.059127148939,1334.46235271325,184.014164272464,2114.80557092943,15.3168051816381,858.134071979885,154.144720293742,5034.51347098966,1640.13751096558,3444.73416895011,18527681.2357001,192996.679538499
6176.55674364895,34.9547996783445,1289.09535977265,175.159627014713,2043.66508944258,14.8091959945474,848.223418211553,150.593200218878,4829.19599262708,1610.15589598351,3324.74499744175,17799245.7576624,185408.809975735
5948.25972092016,33.6987866321121,1240.93516537956,166.084622188964,1968.04352953767,14.2686463998531,833.742888346611,146.410856883493,4612.44100561354,1572.60569861453,3197.7469974975,17028321.4916916,177378.348871747
5688.10472332661,32.2375555233544,1186.05958269532,156.293550981537,1881.72130454161,13.6500198862737,812.998433947497,141.363778954949,4377.53186719064,1524.60032703531,3053.66062780898,16185008.1673776,168593.835076812
5494.74537781606,31.1309218000318,1145.01729971726,148.50391142893,1817.30195851388,13.1898111368054,800.055681712692,137.910439424686,4199.60221361405,1492.51600788036,2945.39839844952,15547694.2461056,161955.148397007
5478.86209637009,31.0103003763504,1144.89237722987,146.108616605593,1817.79127474103,13.2003565812792,812.202116129318,138.934080251176,4160.39936447557,1507.84131129673,2942.50446406423,15430970.6065364,160739.277151384
5526.0650928033,31.2286719855219,1165.80690156716,146.37987716253,1851.66195356455,13.4530490931847,833.889215386101,141.677850130656,4170.01402031165,1540.88765592361,2993.69541194569,15513462.2227519,161598.564820296
5590.17387768417,31.5216690956948,1198.89887111689,148.106829613492,1904.85770017312,13.8459157053131,858.510867644272,145.020309826207,4192.35259427563,1579.28632828317,3076.11915240871,15663999.0377372,163166.65664317
