S_I,S_S,X_I,X_S,X_BH,X_BA,X_P,S_O,S_NO,S_NH,S_ND,X_ND,S_ALK,TSS,Q,EQIvecinst,mR,tagS,tagF,series_diff,tagR
4136.98503058524,20.3960295249883,720.024710491481,84.1746196842742,1011.30636355825,38.2947517678417,136.044635813667,709.942520175961,1822.58367133226,810.112529881543,1682.1249662546,7404170.61858405,77126.7772774784,,,,,0,0,,0
4176.5563278852,20.5308542469697,711.685599610275,83.2579110584791,1003.70065367496,38.0394491881028,136.234110125199,715.381395589186,1837.72602948316,815.122763794595,1668.54418040292,7436728.31102958,77465.9199062763,,,,,0,0,,0
4281.71550510868,20.9845383765961,717.334908990671,84.0717778188777,1016.59594594722,38.5600681877147,138.495980447614,732.455822473541,1878.72358303479,832.763921977007,1689.09499642752,7584469.42642676,79004.8898583246,,,,,0,0,,0
4403.23763338998,21.5143701221343,729.974665386211,85.6715162616553,1038.36472364255,39.4165198458595,141.219163055197,752.809176427753,1923.28782683977,853.33603206643,1724.45083403494,7759649.32904715,80829.6805114959,,,,,0,0,,0
4472.19931697471,21.7839961432238,737.92801599295,86.6294639250586,1051.77820722055,39.9548311165393,142.17861150042,764.784426536469,1940.87573690457,863.508678610832,1745.98402818209,7838458.98304402,81650.6144064115,,,,,0,0,,0
4417.99811955357,21.4516625544357,727.417607297065,85.2948874718881,1037.34275698837,39.4337852966389,139.137051720661,756.373811303389,1901.48198580669,849.879872202339,1721.29650724711,7694223.20128543,80148.1583464316,,,,,0,0,,0
4325.12715992644,20.9303867625411,710.119132454884,83.0401789109141,1012.30506981922,38.5081370379691,134.812994076202,741.963390820783,1842.94632693286,828.972880215044,1678.97839612309,7473707.86221689,77851.1235653257,,,,,0,0,,0
4234.22116056645,20.4172974859183,691.962376912755,80.5933826712907,985.692306192674,37.5212242439561,130.531523222344,728.415005910121,1783.40542728234,808.647705171838,1633.99492731234,7248269.75809043,75502.809979834,,,,,0,0,,0
4134.73366860119,19.8613427464561,671.267162681894,77.7928905463966,955.452126845715,36.395006018803,126.014503721472,713.81314182957,1718.92886317746,786.900304613666,1582.95350946078,7001711.32429643,72934.4929611558,,,,,0,0,,0
4005.30824299803,19.16073053612,644.718620234298,74.2807233493523,917.034337333522,34.9559539810639,120.655812165256,694.326272499318,1641.48747484747,759.713019880483,1518.33875770072,6700810.59786738,69800.1103949597,,,,,0,0,,0
3868.45722741815,18.4248023008338,616.255371681251,70.5327272857359,876.094654945541,33.4192659051133,115.176364896427,673.688853659106,1561.30454133966,731.409996881944,1449.54782502251,6386880.35108142,66530.003656856,,,,,0,0,,0
3735.55140432357,17.7086482471866,588.146019526321,66.8240042308725,835.839381399977,31.907087798326,109.937758466843,653.771696877909,1483.49720653371,704.144227100268,1381.91099773509,6081252.85369754,63346.3838924523,,,,,0,0,,0
3607.92991039978,17.019056896897,560.990403761065,63.2324290642445,797.079794928136,30.4503591769896,104.988054420365,634.741255995633,1408.85937058368,678.151027437778,1316.78621853996,5787722.96738361,60288.7809106846,,,,,0,0,,0
3484.7069029108,16.3521179947057,534.911489228359,59.7780593336204,759.950594584524,29.0542364020335,100.301678761217,616.393010703641,1337.21767887927,653.244296338001,1254.40684538445,5505932.4690316,57353.4632188705,,,,,0,0,,0
3365.70344395362,15.7071745585551,510.031472454045,56.4785770253274,724.593324641054,27.7241636130338,95.8682114046478,598.659111731702,1268.62571992916,629.370799490166,1195.01308782175,5236268.30155181,54544.4614742996,,,,,0,0,,0
3251.15703863765,15.0854266184306,486.456161409674,53.3481863447831,691.134697279691,26.4650479404809,91.6854826014404,581.55744103273,1203.23935613988,606.554121766899,1138.81695109789,4979432.18215445,51869.0852311529,,,,,0,0,,0
3163.27361584544,14.5894036122101,467.583078785337,50.7592924813531,664.384849436107,25.4612645165216,88.3696272874232,569.07914487326,1149.06686760319,588.902501525017,1093.74024414984,4768983.77830175,49676.9143571292,,,,,0,0,,0
3133.46901611519,14.3614479241409,458.176825601908,49.2198571876638,651.102990157662,24.9724454636426,86.7865190212125,567.009078267884,1116.56956509163,582.194761280198,1070.88553888615,4649799.8710351,48435.4153231061,,,,,0,0,,0
3131.72440195155,14.260247562347,453.8788525912,48.2451997571569,645.090873193734,24.7616850520192,86.0927537274143,570.097128565548,1093.81739816807,580.78023860206,1060.02044505772,4573828.29157059,47644.0447042069,,,,,0,0,,0
3138.36709939696,14.1944606183934,451.777165602542,47.5169532149705,642.207809055366,24.6704432818288,85.7456583805789,574.845407098472,1073.38381954805,580.980714762214,1054.32087859169,4510587.06350754,46985.2819113659,,,,,0,0,,0
