S_I,S_S,X_I,X_S,X_BH,X_BA,X_P,S_O,S_NO,S_NH,S_ND,X_ND,S_ALK,TSS,Q,EQIvecinst,mR,tagS,tagF,series_diff,tagR
0.0740754483446772,25.7605663132639,2.11976395253206,18.9005814802576,7.00466159033685,0.509890369943592,6.61852424170657,1139.69859481099,225.805754736596,1715.7289904692,587.312866058408,46.049369298576,2965.29354421018,102360.300138915,10.4774812179583,2908.9204098163946,2908.9204098163946,0,0,5.614959622815832e-07,0
0.0761312129335986,25.0669974971354,2.01147103741105,18.2991675350432,6.91847286079244,0.51644823550467,6.61940390935851,1124.92487738408,223.607455405875,1703.86103427674,581.524210645719,45.7391571029215,2943.28448599073,102804.239922301,10.4808740654874,2913.2418110942267,2911.0811104553104,0,0,5.573004061369057e-07,0
0.0778553555488664,24.481005939249,1.93838855032543,17.7907936954564,6.84276083194119,0.520547852968224,6.62030266603018,1114.84761990852,221.755268195341,1695.19848341284,576.873196239,45.5148805802058,2926.69020038026,103117.091402409,10.4842270687999,2916.2425406667626,2912.8015871924613,0,0,5.542827789551893e-07,0
0.0793743143901985,23.963942577135,1.88528905685967,17.342163868737,6.77297977497377,0.522681210576721,6.62135412417685,1109.46678500906,220.095178311134,1688.38109182471,572.889967597083,45.3402225970736,2913.22526504578,103364.684450115,10.4875400718722,2918.69583324586,2914.275148705811,0,0,5.519388980207623e-07,0
0.0808550040623422,23.472816757403,1.83364545383534,16.9075513425516,6.70647780063341,0.524076286297041,6.6224825124137,1106.33539151164,218.495841178812,1682.72643314042,569.324362918359,45.1970527261741,2901.68959284133,103547.487204421,10.4908127160575,2920.2945031967374,2915.479019603996,0,0,5.500165520799828e-07,0
0.0824791247340898,22.9780562184231,1.76152464237666,16.4390082032862,6.64603727408283,0.526481115688001,6.62326255642086,1104.48496181522,216.925205015443,1678.87659308684,566.360837517061,45.1026215475726,2893.04582790253,103531.897748498,10.4940443026656,2918.4928551923617,2915.9813255353906,0,0,5.487239916496946e-07,0
0.0841351801919592,22.4933564486853,1.67338340426164,15.9375669014338,6.59910175723922,0.531040135964274,6.62313170681885,1104.54304952188,215.527232870873,1678.51770568115,564.53861186673,45.1022769158923,2890.10840410473,103198.971698095,10.4972341683961,2911.5215101518393,2915.344209052026,0,0,5.485611062115367e-07,0
0.0855879014684158,22.0561025834759,1.58350044844046,15.4436297256852,6.57211760378813,0.537413095331207,6.62181536232895,1107.24212680282,214.462198423664,1682.73562917947,564.218158547708,45.2253089608352,2894.78579581443,102555.669771802,10.5003819346733,2900.006681395956,2913.427018095017,0,0,5.498266758177033e-07,0
0.0866581860033652,21.6987713794349,1.50323307600799,14.9949312514994,6.5670224050049,0.544900531843264,6.61931192701379,1112.64248677542,213.713730039205,1691.40832946635,565.361945681612,45.4687108202494,2906.8986042631,101675.678232448,10.5034873649746,2885.4419487703485,2910.3175659478316,0,0,5.52426048676939e-07,0
0.0872230037117721,21.4529510862225,1.43973145539354,14.6237006557367,6.58349198321063,0.552859763888824,6.61572020896902,1120.42940796633,213.110485673595,1703.88167740314,567.758297108667,45.8154802755692,2925.27963252011,100615.180417916,10.5065501683999,2868.711246155861,2906.156933968635,0,0,5.560927615730725e-07,0
