S_I,S_S,X_I,X_S,X_BH,X_BA,X_P,S_O,S_NO,S_NH,S_ND,X_ND,S_ALK,TSS,Q,EQIvecinst,mR,tagS,tagF,series_diff,tagR
5590.1323579856,33.9479825368937,970.194730330381,147.874123622825,1413.13699934482,51.7571910312895,385.910576173638,627.906050265313,2739.35453569261,1142.27259220496,2400.25611616663,10876933.6624268,113301.392316534,,,,,0,0,,0
5611.92992399646,34.000695521173,952.8793500667,145.624012326126,1397.65828573331,51.2059413035988,386.749152090653,630.39185446251,2711.88199684019,1145.19151059399,2372.72186051623,10767402.2971866,112160.440595897,,,,,0,0,,0
5694.71642799458,34.398576022598,951.277318801736,145.705728647806,1404.31413878626,51.4644884523932,391.500472664903,639.881439893515,2710.12226604148,1160.04201609771,2382.82916920783,10775944.4585175,112249.421443095,,,,,0,0,,0
5788.99292235482,34.8386710536424,959.298335979176,146.849744339214,1420.78187285444,52.0812221143248,396.748347764665,650.795005925913,2709.1571509977,1176.59068999591,2409.67065531676,10807297.9418149,112576.020226829,,,,,0,0,,0
5782.94632640166,34.6477396396291,956.334974525005,145.916414035241,1416.89193739804,51.9504688265998,394.782644572677,650.54476896924,2657.5848487797,1172.09484042421,2402.04451615929,10650743.6125069,110945.245963815,,,,,0,0,,0
5572.37915523031,33.2119882731663,919.354469246817,139.518681897872,1360.32482169902,49.8879982915634,378.47779699242,627.362332260412,2512.48324371159,1125.75747236377,2305.07925281764,10116424.9275784,105379.426329134,,,,,0,0,,0
5310.66995801627,31.4633219671217,869.258256841867,130.99213526712,1283.90788072807,47.0982398697078,358.394968506115,598.448437524754,2348.59734953313,1069.05182403951,2174.36263089612,9490074.86450726,98854.9465049243,,,,,0,0,,0
5059.54669664943,29.7762227629677,816.787859761888,122.082943275622,1204.44007340382,44.1971395912174,338.873190915171,570.724451874765,2194.62336728093,1014.62472496061,2038.3937823751,8888351.97100469,92586.999698134,,,,,0,0,,0
4858.29223043469,28.3842407199046,770.536919596713,114.144621742374,1134.79076810438,41.6563306397605,322.663366481434,548.615335402298,2067.03730415277,970.403123609612,1919.02467708963,8384162.41904685,87335.0251985636,,,,,0,0,,0
4741.09751069643,27.483161191295,737.907285103497,108.288717268918,1085.74286992649,39.8712878701793,312.066145730663,536.003759014502,1978.51983332959,943.118099722228,1834.52576568723,8035715.81767499,83705.3731004767,,,,,0,0,,0
4659.8569077203,26.7875917121556,712.343316026993,103.535688948748,1047.48353848693,38.4816806475731,303.885963279118,527.488557574723,1907.00979597916,923.063529019099,1768.30944447249,7757801.69233757,80810.43429533,,,,,0,0,,0
4590.7689098166,26.1590440251003,690.382197023534,99.368397983283,1014.80437591997,37.2961852776311,296.574401032449,520.405124767663,1842.0284441641,905.500101045398,1711.57651897719,7508978.79270962,78218.5290908675,,,,,0,0,,0
4499.74306497121,25.4055961325358,666.612752905865,94.999386250835,979.671395092953,36.0195585736495,287.96081496886,510.908485843652,1770.00547921684,883.762269418721,1650.77414352624,7233061.21189643,75344.387623647,,,,,0,0,,0
4351.56302991233,24.3364932330589,635.247236033394,89.6094231564446,933.526512042988,34.3370770509618,275.865928751857,494.992577884626,1678.22228763146,851.095601796232,1571.49822870088,6875333.98390826,71618.062332508,,,,,0,0,,0
4188.4606392681,23.1973842034228,602.14544077353,84.0414061157179,884.937880142368,32.5637284573098,263.05066678536,477.433860783619,1584.1918422161,815.921336241777,1488.20448000619,6505320.37963476,67763.753954652,,,,,0,0,,0
4032.11322357673,22.1112769561632,570.477909935474,78.7426034239945,838.526548615247,30.8695376682583,250.898822281645,460.690991081499,1496.21024438292,782.490797747198,1408.67591508889,6157070.18312038,64136.147740604,,,,,0,0,,0
3923.67796325199,21.3013218077689,546.340489273917,74.5477332824682,803.224217970399,29.583409544125,241.948528635743,449.478152915316,1428.81236402369,758.724323916057,1347.90882547834,5891916.81631496,61374.1335033925,,,,,0,0,,0
3912.36445486966,21.0239258003086,536.951254937315,72.4108479394424,789.627005295311,29.0959676823903,239.151814672117,449.50291377682,1398.02294285965,753.955718004709,1323.63499973674,5779110.76565993,60199.0704757337,,,,,0,0,,0
3945.34787214995,20.9817291485874,535.21530534664,71.3308020391159,787.298300761635,29.0231681260599,239.181574567215,454.8044325411,1382.82861127608,757.811924688307,1318.28606750983,5734782.67994727,59737.3195825667,,,,,0,0,,0
3991.08062826022,21.0015080501894,536.834313633564,70.7125345781655,789.914826184875,29.1321180317907,240.096358691778,461.814524034359,1371.2515904901,764.168328601301,1321.23702909651,5710359.10514372,59482.9073453553,,,,,0,0,,0
4052.02803430687,21.0943129614369,542.057362791299,70.5764180455929,797.843295564124,29.4364123087269,242.047532911465,470.868032979454,1363.70699483806,773.482887270906,1333.0805527318,5707918.40943332,59457.4834317053,,,,,0,0,,0
4140.85095854101,21.3229942385262,552.558938519594,71.1247541939157,813.550682047415,30.0271553246755,245.798472286741,483.505784987706,1363.81551898183,788.146864429038,1357.9121611178,5743392.81024538,59827.0084398384,,,,,0,0,,0
4243.52155484735,21.6115873502331,566.474183754411,72.0991520724866,834.295650089069,30.8032660668788,250.531944674317,498.175548834509,1366.19532158679,805.463146862304,1391.12496011036,5795133.70928995,60365.9761385467,,,,,0,0,,0
4351.04534107058,21.9127850021373,582.557571354695,73.328393034577,858.247827391671,31.6971998769839,255.753260335236,513.88499284871,1367.50281372227,823.72681228364,1429.64476924333,5849454.12798619,60931.8138333003,,,,,0,0,,0
4559.65573847664,22.7046694275009,614.287037691252,76.4883249163248,905.269486112741,33.4424396669872,267.183597883491,542.159114605853,1396.53301873114,861.105851126407,1506.52145759694,6032920.65103271,62842.9234480288,,,,,0,0,,0
5004.96232489773,24.6354598608298,682.816237167047,84.152931439322,1006.55099387728,37.1907083265369,292.939186210526,599.698830706711,1489.42727354147,942.977387833827,1673.55769133377,6516112.25735811,67876.1693476037,,,,,0,0,,0
5546.08295313566,26.9765353657315,773.829247832381,94.4843781864221,1141.01205239469,42.1616923557947,325.159173936967,670.485246544045,1596.6920316471,1042.54872733404,1895.57664910384,7105203.45264162,74012.5359651515,,,,,0,0,,0
6098.59629317508,29.3044276401637,879.853445832059,106.540213421156,1297.65104410208,47.9468211270951,359.445598451049,744.830157537338,1689.80359454101,1143.95487743887,2154.24525865226,7689921.67510631,80103.350782066,,,,,0,0,,0
6582.33100645436,31.237595276267,990.869874797996,119.077437247305,1461.71809679704,53.9999823044729,391.626995372744,813.003055447874,1745.69074030977,1232.33266228705,2425.01401919267,8170309.42258952,85107.3898187956,,,,,0,0,,0
6927.40183917199,32.4644761070451,1092.21735630208,130.287382099575,1611.62353997872,59.5250140556254,417.839058800368,865.772888505321,1749.38410637842,1294.88592318177,2671.96576566368,8460214.21720698,88127.2314293997,,,,,0,0,,0
7213.46005540569,33.3831230951776,1189.1951808214,140.754262133601,1755.21993207471,64.8150466961615,442.928152369001,912.107759186572,1726.55787057747,1346.76689148607,2908.02052191232,8655976.14306446,90166.4181565935,,,,,0,0,,0
4483.43393939995,20.49215719878,769.539806145591,90.3191232521733,1136.19158699478,41.9488498612869,281.374067682477,573.111780615776,1012.9619550117,836.450411659458,1881.00515958303,5277137.66521302,54970.1840127356,,,,,0,0,,0
7881.02185972345,35.5818563902076,1405.1743626189,163.453076982445,2075.42336858947,76.6146202200694,507.072551574366,1017.00237802693,1674.47164339582,1469.93415417955,3433.20279755864,9091911.58229296,94707.412315724,,,,,0,0,,0
8626.53222454567,38.5145992328404,1613.04583734101,186.01886795191,2383.28534757865,87.9557307181497,566.423211161663,1121.0678120807,1715.5948134144,1609.46038286256,3939.5996719739,9787921.19817006,101957.512480567,,,,,0,0,,0
9418.90924791923,41.9242344187157,1869.72108405018,213.941363211754,2763.30839910143,101.915948935039,613.913717387845,1223.45746475504,1751.14225740218,1759.49375629299,4565.49735040745,10587734.7699522,110288.903853869,,,,,0,0,,0
10155.4695899619,48.089761035283,2156.26758203893,245.103607399553,3187.2024203183,117.4244625452,620.91218405476,1291.94892679191,1784.60558047368,1903.02843591555,5265.61161963963,11445668.1495262,119225.709891115,,,,,0,0,,0
10611.4007066447,73.3959340285881,2402.99739205655,271.797266432307,3551.55689962582,130.678829370918,562.269933902979,1273.74257488177,1821.09226569795,2000.56952806175,5871.75719126318,12192102.3731222,127001.066386227,,,,,0,0,,0
10651.2868336297,167.457272057194,2532.43485131633,285.715326466959,3741.81195592643,137.497622382746,446.783392461436,1149.92750330912,1881.46560841153,2026.67599472974,6197.76532526502,12706637.3061867,132360.805273019,,,,,0,0,,0
10586.2310945845,414.626682946044,2578.92171396866,291.192846091429,3809.07629688444,139.788313811367,319.777578896527,979.038351710033,2032.24974825804,2037.50288030169,6328.35562275384,13326147.1695715,138814.033016623,,,,,0,0,,0
10494.678677911,907.172026137781,2574.03417521129,292.312802248051,3800.10304164874,139.270942108557,206.808293210177,794.417919097623,2277.91708180671,2045.08790176418,6336.40151848783,14172957.8240167,147634.977332971,,,,,0,0,,0
10301.0200175446,1687.16434145755,2517.00246337232,289.210147604066,3713.70533628864,135.910796172162,119.839203252404,613.189648558009,2576.9658426387,2031.83046334315,6212.81600613163,15125334.7296284,157555.570100582,,,,,0,0,,0
9956.70758422441,2695.51932345196,2402.198117125,280.813138728771,3541.69367635332,129.43231999219,62.3185798774811,451.489352726178,2874.71330353083,1985.51374172006,5939.52476612451,15986099.6828342,166521.871696492,,,,,0,0,,0
9579.32570210913,3841.82856106558,2264.88015486049,270.455504735063,3336.31240253535,121.768304774955,29.8364741623892,323.251782726893,3161.91577758728,1928.22040650774,5603.91631060337,16798344.0961151,174982.751000563,,,,,0,0,,0
9201.06764037495,5030.5859675845,2122.01386736413,259.558443597645,3122.77353138663,113.847196805954,13.4881217247486,227.215465981402,3424.48637724909,1866.61291513815,5250.30778046864,17537248.6929239,182679.673884956,,,,,0,0,,0
8839.36281253476,6189.32049888932,1984.35585804505,249.031310785814,2917.07969526173,106.249058354037,5.92791801113317,157.954010268187,3655.67464799676,1804.94528371407,4907.61686109016,18189772.3654094,189476.795473359,,,,,0,0,,0
8508.47201276074,7279.76884830664,1858.94022422506,239.515785015217,2729.66911371157,99.3452694424682,2.59598755424572,109.25921949092,3856.71740412628,1746.97984310522,4594.68683413968,18766787.6516752,195487.371370906,,,,,0,0,,0
8201.3972213263,8274.64210489207,1745.71735303224,230.881135639224,2560.5011862392,93.1254805380951,1.14791126863315,75.4033188941769,4024.88733686235,1692.04499594685,4312.03872438971,19251410.0708405,200535.52157162,,,,,0,0,,0
7920.02410229033,9169.50433754084,1645.16551442815,223.135902474534,2410.27623526262,87.6084395663357,0.516160354525741,52.0710414132483,4163.55079063145,1641.11911667911,4061.06104489612,19653436.841921,204723.30043705,,,,,0,0,,0
