0,240
0.010416667,240
0.020833333,240
0.03125,240
0.041666667,240
0.052083333,240
0.0625,240
0.072916667,240
0.083333333,240
0.09375,240
0.104166667,240
0.114583333,240
0.125,240
0.135416667,240
0.145833333,240
0.15625,240
0.166666667,240
0.177083333,240
0.1875,240
0.197916667,240
0.208333333,240
0.21875,240
0.229166667,240
0.239583333,240
0.25,240
0.260416667,240
0.270833333,240
0.28125,240
0.291666667,240
0.302083333,240
0.3125,240
0.322916667,240
0.333333333,0
0.34375,0
0.354166667,0
0.364583333,0
0.375,0
0.385416667,0
0.395833333,0
0.40625,0
0.416666667,0
0.427083333,0
0.4375,0
0.447916667,0
0.458333333,0
0.46875,0
0.479166667,0
0.489583333,0
0.5,0
0.510416667,0
0.520833333,0
0.53125,0
0.541666667,240
0.552083333,240
0.5625,240
0.572916667,240
0.583333333,240
0.59375,240
0.604166667,240
0.614583333,240
0.625,240
0.635416667,240
0.645833333,240
0.65625,240
0.666666667,240
0.677083333,240
0.6875,240
0.697916667,240
0.708333333,240
0.71875,240
0.729166667,240
0.739583333,240
0.75,240
0.760416667,240
0.770833333,240
0.78125,240
0.791666667,240
0.802083333,240
0.8125,240
0.822916667,240
0.833333333,240
0.84375,240
0.854166667,240
0.864583333,240
0.875,240
0.885416667,240
0.895833333,240
0.90625,240
0.916666667,240
0.927083333,240
0.9375,240
0.947916667,240
0.958333333,240
0.96875,240
0.979166667,240
0.989583333,240
1,240
1.010416667,240
1.020833333,240
1.03125,240
1.041666667,240
1.052083333,240
1.0625,240
1.072916667,240
1.083333333,240
1.09375,240
1.104166667,240
1.114583333,240
1.125,240
1.135416667,240
1.145833333,240
1.15625,240
1.166666667,240
1.177083333,240
1.1875,240
1.197916667,240
1.208333333,240
1.21875,240
1.229166667,240
1.239583333,240
1.25,240
1.260416667,240
1.270833333,240
1.28125,240
1.291666667,240
1.302083333,240
1.3125,240
1.322916667,240
1.333333333,240
1.34375,240
1.354166667,240
1.364583333,240
1.375,240
1.385416667,240
1.395833333,240
1.40625,240
1.416666667,240
1.427083333,240
1.4375,240
1.447916667,240
1.458333333,240
1.46875,240
1.479166667,240
1.489583333,240
1.5,240
1.510416667,240
1.520833333,240
1.53125,240
1.541666667,240
1.552083333,240
1.5625,240
1.572916667,240
1.583333333,240
1.59375,240
1.604166667,240
1.614583333,240
1.625,240
1.635416667,240
1.645833333,240
1.65625,240
1.666666667,240
1.677083333,240
1.6875,240
1.697916667,240
1.708333333,240
1.71875,240
1.729166667,240
1.739583333,240
1.75,240
1.760416667,240
1.770833333,240
1.78125,240
1.791666667,240
1.802083333,240
1.8125,240
1.822916667,240
1.833333333,240
1.84375,240
1.854166667,240
1.864583333,240
1.875,240
1.885416667,240
1.895833333,240
1.90625,240
1.916666667,240
1.927083333,240
1.9375,240
1.947916667,240
1.958333333,240
1.96875,240
1.979166667,240
1.989583333,240
2,240
2.010416667,240
2.020833333,240
2.03125,240
2.041666667,240
2.052083333,240
2.0625,240
2.072916667,240
2.083333333,240
2.09375,240
2.104166667,240
2.114583333,240
2.125,240
2.135416667,240
2.145833333,240
2.15625,240
2.166666667,240
2.177083333,240
2.1875,240
2.197916667,240
2.208333333,240
2.21875,240
2.229166667,240
2.239583333,240
2.25,240
2.260416667,240
2.270833333,240
2.28125,240
2.291666667,240
2.302083333,240
2.3125,240
2.322916667,240
2.333333333,240
2.34375,240
2.354166667,240
2.364583333,240
2.375,240
2.385416667,240
2.395833333,240
2.40625,240
2.416666667,240
2.427083333,240
2.4375,240
2.447916667,240
2.458333333,240
2.46875,240
2.479166667,240
2.489583333,240
2.5,240
2.510416667,240
2.520833333,240
2.53125,240
2.541666667,240
2.552083333,240
2.5625,240
2.572916667,240
2.583333333,240
2.59375,240
2.604166667,240
2.614583333,240
2.625,240
2.635416667,240
2.645833333,240
2.65625,240
2.666666667,240
2.677083333,240
2.6875,240
2.697916667,240
2.708333333,240
2.71875,240
2.729166667,240
2.739583333,240
2.75,240
2.760416667,240
2.770833333,240
2.78125,240
2.791666667,240
2.802083333,240
2.8125,240
2.822916667,240
2.833333333,240
2.84375,240
2.854166667,240
2.864583333,240
2.875,240
2.885416667,240
2.895833333,240
2.90625,240
2.916666667,240
2.927083333,240
2.9375,240
2.947916667,240
2.958333333,240
2.96875,240
2.979166667,240
2.989583333,240
3,240
3.010416667,240
3.020833333,240
3.03125,240
3.041666667,240
3.052083333,240
3.0625,240
3.072916667,240
3.083333333,240
3.09375,240
3.104166667,240
3.114583333,240
3.125,240
3.135416667,240
3.145833333,240
3.15625,240
3.166666667,240
3.177083333,240
3.1875,240
3.197916667,240
3.208333333,240
3.21875,240
3.229166667,240
3.239583333,240
3.25,240
3.260416667,240
3.270833333,240
3.28125,240
3.291666667,240
3.302083333,240
3.3125,240
3.322916667,240
3.333333333,0
3.34375,0
3.354166667,0
3.364583333,0
3.375,0
3.385416667,0
3.395833333,0
3.40625,0
3.416666667,0
3.427083333,0
3.4375,0
3.447916667,0
3.458333333,0
3.46875,0
3.479166667,0
3.489583333,0
3.5,0
3.510416667,0
3.520833333,0
3.53125,0
3.541666667,240
3.552083333,240
3.5625,240
3.572916667,240
3.583333333,240
3.59375,240
3.604166667,240
3.614583333,240
3.625,240
3.635416667,240
3.645833333,240
3.65625,240
3.666666667,240
3.677083333,240
3.6875,240
3.697916667,240
3.708333333,240
3.71875,240
3.729166667,240
3.739583333,240
3.75,240
3.760416667,240
3.770833333,240
3.78125,240
3.791666667,240
3.802083333,240
3.8125,240
3.822916667,240
3.833333333,240
3.84375,240
3.854166667,240
3.864583333,240
3.875,240
3.885416667,240
3.895833333,240
3.90625,240
3.916666667,240
3.927083333,240
3.9375,240
3.947916667,240
3.958333333,240
3.96875,240
3.979166667,240
3.989583333,240
4,240
4.010416667,240
4.020833333,240
4.03125,240
4.041666667,240
4.052083333,240
4.0625,240
4.072916667,240
4.083333333,240
4.09375,240
4.104166667,240
4.114583333,240
4.125,240
4.135416667,240
4.145833333,240
4.15625,240
4.166666667,240
4.177083333,240
4.1875,240
4.197916667,240
4.208333333,240
4.21875,240
4.229166667,240
4.239583333,240
4.25,240
4.260416667,240
4.270833333,240
4.28125,240
4.291666667,240
4.302083333,240
4.3125,240
4.322916667,240
4.333333333,240
4.34375,240
4.354166667,240
4.364583333,240
4.375,240
4.385416667,240
4.395833333,240
4.40625,240
4.416666667,240
4.427083333,240
4.4375,240
4.447916667,240
4.458333333,240
4.46875,240
4.479166667,240
4.489583333,240
4.5,240
4.510416667,240
4.520833333,240
4.53125,240
4.541666667,240
4.552083333,240
4.5625,240
4.572916667,240
4.583333333,240
4.59375,240
4.604166667,240
4.614583333,240
4.625,240
4.635416667,240
4.645833333,240
4.65625,240
4.666666667,240
4.677083333,240
4.6875,240
4.697916667,240
4.708333333,240
4.71875,240
4.729166667,240
4.739583333,240
4.75,240
4.760416667,240
4.770833333,240
4.78125,240
4.791666667,240
4.802083333,240
4.8125,240
4.822916667,240
4.833333333,240
4.84375,240
4.854166667,240
4.864583333,240
4.875,240
4.885416667,240
4.895833333,240
4.90625,240
4.916666667,240
4.927083333,240
4.9375,240
4.947916667,240
4.958333333,240
4.96875,240
4.979166667,240
4.989583333,240
5,240
5.010416667,240
5.020833333,240
5.03125,240
5.041666667,240
5.052083333,240
5.0625,240
5.072916667,240
5.083333333,240
5.09375,240
5.104166667,240
5.114583333,240
5.125,240
5.135416667,240
5.145833333,240
5.15625,240
5.166666667,240
5.177083333,240
5.1875,240
5.197916667,240
5.208333333,240
5.21875,240
5.229166667,240
5.239583333,240
5.25,240
5.260416667,240
5.270833333,240
5.28125,240
5.291666667,240
5.302083333,240
5.3125,240
5.322916667,240
5.333333333,240
5.34375,240
5.354166667,240
5.364583333,240
5.375,240
5.385416667,240
5.395833333,240
5.40625,240
5.416666667,240
5.427083333,240
5.4375,240
5.447916667,240
5.458333333,240
5.46875,240
5.479166667,240
5.489583333,240
5.5,240
5.510416667,240
5.520833333,240
5.53125,240
5.541666667,240
5.552083333,240
5.5625,240
5.572916667,240
5.583333333,240
5.59375,240
5.604166667,240
5.614583333,240
5.625,240
5.635416667,240
5.645833333,240
5.65625,240
5.666666667,240
5.677083333,240
5.6875,240
5.697916667,240
5.708333333,240
5.71875,240
5.729166667,240
5.739583333,240
5.75,240
5.760416667,240
5.770833333,240
5.78125,240
5.791666667,240
5.802083333,240
5.8125,240
5.822916667,240
5.833333333,240
5.84375,240
5.854166667,240
5.864583333,240
5.875,240
5.885416667,240
5.895833333,240
5.90625,240
5.916666667,240
5.927083333,240
5.9375,240
5.947916667,240
5.958333333,240
5.96875,240
5.979166667,240
5.989583333,240
6,240
6.010416667,240
6.020833333,240
6.03125,240
6.041666667,240
6.052083333,240
6.0625,240
6.072916667,240
6.083333333,240
6.09375,240
6.104166667,240
6.114583333,240
6.125,240
6.135416667,240
6.145833333,240
6.15625,240
6.166666667,240
6.177083333,240
6.1875,240
6.197916667,240
6.208333333,240
6.21875,240
6.229166667,240
6.239583333,240
6.25,240
6.260416667,240
6.270833333,240
6.28125,240
6.291666667,240
6.302083333,240
6.3125,240
6.322916667,240
6.333333333,0
6.34375,0
6.354166667,0
6.364583333,0
6.375,0
6.385416667,0
6.395833333,0
6.40625,0
6.416666667,0
6.427083333,0
6.4375,0
6.447916667,0
6.458333333,0
6.46875,0
6.479166667,0
6.489583333,0
6.5,0
6.510416667,0
6.520833333,0
6.53125,0
6.541666667,240
6.552083333,240
6.5625,240
6.572916667,240
6.583333333,240
6.59375,240
6.604166667,240
6.614583333,240
6.625,240
6.635416667,240
6.645833333,240
6.65625,240
6.666666667,240
6.677083333,240
6.6875,240
6.697916667,240
6.708333333,240
6.71875,240
6.729166667,240
6.739583333,240
6.75,240
6.760416667,240
6.770833333,240
6.78125,240
6.791666667,240
6.802083333,240
6.8125,240
6.822916667,240
6.833333333,240
6.84375,240
6.854166667,240
6.864583333,240
6.875,240
6.885416667,240
6.895833333,240
6.90625,240
6.916666667,240
6.927083333,240
6.9375,240
6.947916667,240
6.958333333,240
6.96875,240
6.979166667,240
6.989583333,240
7,240
7.010416667,240
7.020833333,240
7.03125,240
7.041666667,240
7.052083333,240
7.0625,240
7.072916667,240
7.083333333,240
7.09375,240
7.104166667,240
7.114583333,240
7.125,240
7.135416667,240
7.145833333,240
7.15625,240
7.166666667,240
7.177083333,240
7.1875,240
7.197916667,240
7.208333333,240
7.21875,240
7.229166667,240
7.239583333,240
7.25,240
7.260416667,240
7.270833333,240
7.28125,240
7.291666667,240
7.302083333,240
7.3125,240
7.322916667,240
7.333333333,240
7.34375,240
7.354166667,240
7.364583333,240
7.375,240
7.385416667,240
7.395833333,240
7.40625,240
7.416666667,240
7.427083333,240
7.4375,240
7.447916667,240
7.458333333,240
7.46875,240
7.479166667,240
7.489583333,240
7.5,240
7.510416667,240
7.520833333,240
7.53125,240
7.541666667,240
7.552083333,240
7.5625,240
7.572916667,240
7.583333333,240
7.59375,240
7.604166667,240
7.614583333,240
7.625,240
7.635416667,240
7.645833333,240
7.65625,240
7.666666667,240
7.677083333,240
7.6875,240
7.697916667,240
7.708333333,240
7.71875,240
7.729166667,240
7.739583333,240
7.75,240
7.760416667,240
7.770833333,240
7.78125,240
7.791666667,240
7.802083333,240
7.8125,240
7.822916667,240
7.833333333,240
7.84375,240
7.854166667,240
7.864583333,240
7.875,240
7.885416667,240
7.895833333,240
7.90625,240
7.916666667,240
7.927083333,240
7.9375,240
7.947916667,240
7.958333333,240
7.96875,240
7.979166667,240
7.989583333,240
8,240
8.010416667,240
8.020833333,240
8.03125,240
8.041666667,240
8.052083333,240
8.0625,240
8.072916667,240
8.083333333,240
8.09375,240
8.104166667,240
8.114583333,240
8.125,240
8.135416667,240
8.145833333,240
8.15625,240
8.166666667,240
8.177083333,240
8.1875,240
8.197916667,240
8.208333333,240
8.21875,240
8.229166667,240
8.239583333,240
8.25,240
8.260416667,240
8.270833333,240
8.28125,240
8.291666667,240
8.302083333,240
8.3125,240
8.322916667,240
8.333333333,240
8.34375,240
8.354166667,240
8.364583333,240
8.375,240
8.385416667,240
8.395833333,240
8.40625,240
8.416666667,240
8.427083333,240
8.4375,240
8.447916667,240
8.458333333,240
8.46875,240
8.479166667,240
8.489583333,240
8.5,240
8.510416667,240
8.520833333,240
8.53125,240
8.541666667,240
8.552083333,240
8.5625,240
8.572916667,240
8.583333333,240
8.59375,240
8.604166667,240
8.614583333,240
8.625,240
8.635416667,240
8.645833333,240
8.65625,240
8.666666667,240
8.677083333,240
8.6875,240
8.697916667,240
8.708333333,240
8.71875,240
8.729166667,240
8.739583333,240
8.75,240
8.760416667,240
8.770833333,240
8.78125,240
8.791666667,240
8.802083333,240
8.8125,240
8.822916667,240
8.833333333,240
8.84375,240
8.854166667,240
8.864583333,240
8.875,240
8.885416667,240
8.895833333,240
8.90625,240
8.916666667,240
8.927083333,240
8.9375,240
8.947916667,240
8.958333333,240
8.96875,240
8.979166667,240
8.989583333,240
9,240
9.010416667,240
9.020833333,240
9.03125,240
9.041666667,240
9.052083333,240
9.0625,240
9.072916667,240
9.083333333,240
9.09375,240
9.104166667,240
9.114583333,240
9.125,240
9.135416667,240
9.145833333,240
9.15625,240
9.166666667,240
9.177083333,240
9.1875,240
9.197916667,240
9.208333333,240
9.21875,240
9.229166667,240
9.239583333,240
9.25,240
9.260416667,240
9.270833333,240
9.28125,240
9.291666667,240
9.302083333,240
9.3125,240
9.322916667,240
9.333333333,0
9.34375,0
9.354166667,0
9.364583333,0
9.375,0
9.385416667,0
9.395833333,0
9.40625,0
9.416666667,0
9.427083333,0
9.4375,0
9.447916667,0
9.458333333,0
9.46875,0
9.479166667,0
9.489583333,0
9.5,0
9.510416667,0
9.520833333,0
9.53125,0
9.541666667,240
9.552083333,240
9.5625,240
9.572916667,240
9.583333333,240
9.59375,240
9.604166667,240
9.614583333,240
9.625,240
9.635416667,240
9.645833333,240
9.65625,240
9.666666667,240
9.677083333,240
9.6875,240
9.697916667,240
9.708333333,240
9.71875,240
9.729166667,240
9.739583333,240
9.75,240
9.760416667,240
9.770833333,240
9.78125,240
9.791666667,240
9.802083333,240
9.8125,240
9.822916667,240
9.833333333,240
9.84375,240
9.854166667,240
9.864583333,240
9.875,240
9.885416667,240
9.895833333,240
9.90625,240
9.916666667,240
9.927083333,240
9.9375,240
9.947916667,240
9.958333333,240
9.96875,240
9.979166667,240
9.989583333,240
10,240
10.01041667,240
10.02083333,240
10.03125,240
10.04166667,240
10.05208333,240
10.0625,240
10.07291667,240
10.08333333,240
10.09375,240
10.10416667,240
10.11458333,240
10.125,240
10.13541667,240
10.14583333,240
10.15625,240
10.16666667,240
10.17708333,240
10.1875,240
10.19791667,240
10.20833333,240
10.21875,240
10.22916667,240
10.23958333,240
10.25,240
10.26041667,240
10.27083333,240
10.28125,240
10.29166667,240
10.30208333,240
10.3125,240
10.32291667,240
10.33333333,240
10.34375,240
10.35416667,240
10.36458333,240
10.375,240
10.38541667,240
10.39583333,240
10.40625,240
10.41666667,240
10.42708333,240
10.4375,240
10.44791667,240
10.45833333,240
10.46875,240
10.47916667,240
10.48958333,240
10.5,240
10.51041667,240
10.52083333,240
10.53125,240
10.54166667,240
10.55208333,240
10.5625,240
10.57291667,240
10.58333333,240
10.59375,240
10.60416667,240
10.61458333,240
10.625,240
10.63541667,240
10.64583333,240
10.65625,240
10.66666667,240
10.67708333,240
10.6875,240
10.69791667,240
10.70833333,240
10.71875,240
10.72916667,240
10.73958333,240
10.75,240
10.76041667,240
10.77083333,240
10.78125,240
10.79166667,240
10.80208333,240
10.8125,240
10.82291667,240
10.83333333,240
10.84375,240
10.85416667,240
10.86458333,240
10.875,240
10.88541667,240
10.89583333,240
10.90625,240
10.91666667,240
10.92708333,240
10.9375,240
10.94791667,240
10.95833333,240
10.96875,240
10.97916667,240
10.98958333,240
11,240
11.01041667,240
11.02083333,240
11.03125,240
11.04166667,240
11.05208333,240
11.0625,240
11.07291667,240
11.08333333,240
11.09375,240
11.10416667,240
11.11458333,240
11.125,240
11.13541667,240
11.14583333,240
11.15625,240
11.16666667,240
11.17708333,240
11.1875,240
11.19791667,240
11.20833333,240
11.21875,240
11.22916667,240
11.23958333,240
11.25,240
11.26041667,240
11.27083333,240
11.28125,240
11.29166667,240
11.30208333,240
11.3125,240
11.32291667,240
11.33333333,240
11.34375,240
11.35416667,240
11.36458333,240
11.375,240
11.38541667,240
11.39583333,240
11.40625,240
11.41666667,240
11.42708333,240
11.4375,240
11.44791667,240
11.45833333,240
11.46875,240
11.47916667,240
11.48958333,240
11.5,240
11.51041667,240
11.52083333,240
11.53125,240
11.54166667,240
11.55208333,240
11.5625,240
11.57291667,240
11.58333333,240
11.59375,240
11.60416667,240
11.61458333,240
11.625,240
11.63541667,240
11.64583333,240
11.65625,240
11.66666667,240
11.67708333,240
11.6875,240
11.69791667,240
11.70833333,240
11.71875,240
11.72916667,240
11.73958333,240
11.75,240
11.76041667,240
11.77083333,240
11.78125,240
11.79166667,240
11.80208333,240
11.8125,240
11.82291667,240
11.83333333,240
11.84375,240
11.85416667,240
11.86458333,240
11.875,240
11.88541667,240
11.89583333,240
11.90625,240
11.91666667,240
11.92708333,240
11.9375,240
11.94791667,240
11.95833333,240
11.96875,240
11.97916667,240
11.98958333,240
12,240
12.01041667,240
12.02083333,240
12.03125,240
12.04166667,240
12.05208333,240
12.0625,240
12.07291667,240
12.08333333,240
12.09375,240
12.10416667,240
12.11458333,240
12.125,240
12.13541667,240
12.14583333,240
12.15625,240
12.16666667,240
12.17708333,240
12.1875,240
12.19791667,240
12.20833333,240
12.21875,240
12.22916667,240
12.23958333,240
12.25,240
