S_I,S_S,X_I,X_S,X_BH,X_BA,X_P,S_O,S_NO,S_NH,S_ND,X_ND,S_ALK,TSS,Q,EQIvecinst,mR,tagS,tagF,series_diff,tagR
5.08910717446376,29.338646383047,0.161800758465145,22.7162884365245,4.76789385868358,1.27899814272663,6.69684181237508,1322.56226355409,200.282314549939,1996.60294749065,646.79983546864,28.0923855462629,3354.60541436081,90482.5664756101,9.92352263545502,2613.000739288343,2613.000739288343,0,0,7.906567712403102e-07,0
5.08157588807428,29.3756272693999,0.161087555353737,22.4052669778805,4.81323869950501,1.29209524207414,6.69025196872308,1329.13267173905,200.43458847249,2007.14178217479,648.089004063962,28.2470397669691,3370.08536785229,89881.5786181636,9.91929203012579,2603.538441722269,2608.269590505306,0,0,7.928917751914832e-07,0
5.07364888690149,29.3997666076026,0.160244976814052,22.103108361639,4.86222397600311,1.30602310405937,6.68327369678699,1335.67774499558,200.462077443412,2018.19813971879,649.446120739544,28.4095885623351,3386.21830477861,89290.7071333766,9.91508993003547,2594.4554723675433,2603.664884459385,0,0,7.951777304432516e-07,0
5.06533632393452,29.4119191264486,0.159283657494612,21.8088301446877,4.91470585407318,1.32058314877971,6.67594041010588,1341.74078494514,200.36794529276,2029.70252185215,650.848424607148,28.579056086656,3402.89860675758,88749.3388636707,9.91091630178203,2586.504587551213,2599.374810232342,0,0,7.974910311036956e-07,0
5.05653755664691,29.4130388369356,0.15822231965472,21.5199640646259,4.97073336569731,1.33546859564211,6.66830090241516,1347.32319740644,200.174421060664,2041.67081445125,652.304356558282,28.7556640755679,3420.17511469734,88296.2973954592,9.9067710096301,2580.4629585575913,2595.592439897392,0,0,7.999149098271255e-07,0
5.04718261574471,29.4040719122086,0.157083121273068,21.2336224994211,5.03030589622191,1.35028141909735,6.66042144004115,1352.85026491903,199.906295032732,2054.09621176647,653.81673173141,28.9393049408292,3438.06340177065,87969.7220186932,9.90265381312197,2577.0846285427983,2592.507804671626,0,0,8.033704019124253e-07,0
5.0374244167795,29.3858165747704,0.155884773205692,20.9479082458618,5.09314748670609,1.364688310988,6.65236776116295,1358.76043525818,199.574148876669,2066.85917884323,655.350960145117,29.1282797791803,3456.38556443154,87713.5277603218,9.89856575087194,2575.2109441447037,2590.0368245963514,0,0,8.101521684582167e-07,0
5.02766058130721,29.3587680112679,0.154637574573925,20.6631129293322,5.15861290784186,1.37853017744779,6.6441917420335,1365.2090362424,199.165422556349,2079.702532945,656.82623881842,29.3189559736313,3474.72188828154,87497.391741199,9.89450768130733,2574.1375640484216,2588.0494170278603,0,0,8.224225426745988e-07,0
5.01841476061947,29.3231443171138,0.15334261628107,20.3816648365397,5.22581314520955,1.39182538143344,6.63592725909286,1372.0506674236,198.650042299569,2092.29799795893,658.137881835699,29.5067082208703,3492.52254518383,87253.3750815803,9.89048105540714,2572.3872374852767,2586.309174856462,0,0,8.407535958652397e-07,0
5.01018839666539,29.2792060204559,0.151995090220615,20.1066939262442,5.29387701007046,1.4048441214731,6.62757040825676,1378.99305192617,197.995143474984,2104.35825997684,659.192920109207,29.6875031599763,3509.29923241103,86904.6212421928,9.88648761141233,2568.324413712798,2584.510698742096,0,0,8.640525757004934e-07,0
5.00318992532112,29.2278248006795,0.150590637776595,19.8405726838109,5.36227329676761,1.41783387673497,6.61910998790797,1385.77072715894,197.181121158327,2115.73091060209,659.943676307182,29.8592023575043,3524.79205737986,86536.0014782855,9.88252671758277,2563.5673930546172,2582.606761861416,0,0,8.903027808695288e-07,0
4.99752397860501,29.1710533226085,0.1491284854387,19.5841856401059,5.43100169489638,1.43077526106928,6.61055726638264,1392.13704563554,196.193640820295,2126.26312968149,660.348203758477,30.019632966919,3538.75069888347,86192.3540149912,9.87859806242752,2558.9430904317933,2580.6347892422805,0,0,9.167207444019959e-07,0
4.9934065374999,29.1119367657442,0.147614279734148,19.3370872592251,5.50044968234486,1.44316939639554,6.60198070034029,1397.80702135365,195.014271010032,2135.66343913341,660.328421448064,30.1646187591654,3550.70791645224,86063.1574650887,9.8746987062072,2558.0801953783716,2578.8998204835184,0,0,9.400370630326461e-07,0
4.99087249710134,29.05332722867,0.146061438664386,19.0981198724996,5.57102785355904,1.45368651081731,6.59356925481264,1402.56570363211,193.63819227004,2143.66825907856,659.824250580168,30.2903092797004,3560.25965074719,86399.7814807279,9.87082456908226,2565.838224583998,2577.9668493478384,0,0,9.57920686269872e-07,0
4.99015459518899,28.9959776814895,0.144485351613363,18.864409505849,5.64246923254428,1.46108488326069,6.58552249489066,1406.2515635386,192.069348539708,2150.0466518078,658.783750426847,30.3933094850009,3567.05852929034,86942.4043994629,9.8669809591678,2576.9967247334757,2577.902174373548,0,0,9.696605041378007e-07,0
