S_I,S_S,X_I,X_S,X_BH,X_BA,X_P,S_O,S_NO,S_NH,S_ND,X_ND,S_ALK,TSS,Q,EQIvecinst,mR,tagS,tagF,series_diff,tagR
5590.62884350511,34.7418116799757,957.78123854846,146.966763825047,1405.06171298056,38.2415028868566,440.764165370179,450.625030105804,3553.85401300202,1213.00031758387,2406.80003703652,13213861.5124782,137644.390754481,,,,,0,0,,0
5612.40441989322,34.5285348350152,940.814343841992,144.745853699178,1390.02781992695,37.8418126272977,442.392075975103,452.897886691925,3524.28232517235,1215.79208172543,2379.22267095042,13098555.9587569,136443.291237299,,,,,0,0,,0
5695.16907701232,34.7443352034054,939.345530759198,144.839409679286,1396.97262407254,38.0396920724282,448.416527671179,460.158274187974,3529.17486969778,1231.28202612438,2389.39091410882,13126390.2895716,136733.232183287,,,,,0,0,,0
5789.42032250775,35.0551637317826,947.358588679473,145.985786746913,1413.64604364879,38.5015396371332,454.944719773039,468.407120695611,3536.29003710999,1248.6018628465,2416.32986785098,13181036.801412,137302.466680875,,,,,0,0,,0
5783.33874653441,34.770026727062,944.503637713523,145.064165316086,1410.03404916813,38.4100710742791,453.144378390905,468.575863633496,3478.33114694538,1243.62405222805,2408.69661973078,13006178.3646519,135481.024632037,,,,,0,0,,0
5572.72432697712,33.2673611388633,908.05405499668,138.710835096737,1353.99871135032,36.890401160596,434.84111989167,452.158899183495,3298.10480832219,1194.30069781144,2311.52122724706,12371112.8550783,128865.7589073,,,,,0,0,,0
5310.96940582409,31.4749256367994,858.675209269524,130.24559254565,1278.2367697404,34.8338153654345,412.164510918271,431.534192023773,3092.52749398186,1134.03085959395,2180.59808938898,11625300.9264313,121096.884649885,,,,,0,0,,0
5059.80628498084,29.7594976967546,806.964577111043,121.402073920705,1199.44998539104,32.6953193149907,390.101774776051,411.701041443408,2899.03199627109,1076.22206691125,2044.46905845011,10910438.2169184,113650.398093107,,,,,0,0,,0
4858.51922779265,28.3486324716564,761.429461537128,113.528802624061,1130.47755152273,30.8244964410319,371.818592135505,395.865505724834,2739.46609840852,1029.27171877763,1925.0884551619,10314867.900672,107446.540632196,,,,,0,0,,0
4741.29945860674,27.4338684656358,729.379736913821,107.730488478508,1082.0560590076,29.5138487514532,359.969408157698,386.842585021279,2631.03540822954,1000.31005693678,1840.76728310485,9909759.32052891,103226.659588467,,,,,0,0,,0
4660.03806929181,26.727829571654,704.317772230802,103.029737917919,1044.38355053069,28.4960078440645,350.874488355985,380.743131703909,2544.85876657621,979.036656654742,1774.81217479478,9590260.81782794,99898.5501858894,,,,,0,0,,0
4590.93211154698,26.0910553946889,682.800037987892,98.908886705744,1012.23973998074,27.6285359905688,342.747565373517,375.64799827118,2467.13210656158,960.421867893658,1718.33921952052,9305327.35601828,96930.4932920334,,,,,0,0,,0
4499.88987888534,25.3314415795815,659.461801490526,94.5822203344829,977.592069067739,26.6921979146229,333.079415257984,368.784743252195,2379.65841345117,937.393632106898,1657.70735996418,8985446.7152413,93598.403283423,,,,,0,0,,0
4351.69453276701,24.2585144221181,628.572470235852,89.233549641557,931.891180070989,25.4535182056979,319.347394815658,357.265922329991,2265.04877698972,902.784671229302,1578.43781816344,8562470.14449695,89192.3973386721,,,,,0,0,,0
4188.57774965894,23.1169969217875,595.931524475321,83.7026469858041,883.688832518209,24.1459683169958,304.745323132318,344.544814803633,2146.60634699128,865.523450393697,1495.05162427412,8122571.15432269,84610.1161910152,,,,,0,0,,0
4032.21808424424,22.0292644985249,564.683459646262,78.436093720486,837.608797852435,22.8958679529704,290.877614828403,332.4009193277,2035.53317438042,830.117225859673,1415.3830848807,7708170.44766677,80293.4421629035,,,,,0,0,,0
3923.77365026613,21.2173968907439,540.869229026961,74.2664284092956,802.584941973412,21.9474738504269,280.688977153279,324.238205202854,1951.80138961133,804.967745614727,1354.51689449911,7396253.9942388,77044.3124401276,,,,,0,0,,0
3912.45516388842,20.9364570837335,531.640239928345,72.1448578525629,789.218418556272,21.5909167817039,277.605731865615,324.171391292328,1917.86060330001,799.980866642114,1330.28591107456,7274564.6676281,75776.7152879305,,,,,0,0,,0
3945.43522031046,20.8899925180862,529.975949944443,71.0744308781853,787.090971070784,21.5415294351838,277.765939684339,327.895719571345,1905.55384653196,804.155630101132,1325.04440660357,7238692.00432419,75403.041711436,,,,,0,0,,0
3991.16535648147,20.9054112137914,531.622464418116,70.4625537440705,789.887681835381,21.6266277933193,278.911805656043,332.835393416259,1898.69302476573,810.996277297686,1328.11927202253,7227955.15575306,75291.1995392314,,,,,0,0,,0
4052.10937231932,20.9936656003276,536.827069758838,70.3296445108041,797.977815864949,21.8563775582246,281.213721240453,339.229737764659,1898.02431415589,820.990945488804,1340.1082631822,7245386.87854394,75472.77998497,,,,,0,0,,0
4140.93218023356,21.2172851032505,547.248522288016,70.8773846574032,813.831400191361,22.2985034256643,285.549650278908,348.186101169792,1908.84539408582,836.682144075595,1365.13015510102,7311746.81418043,76164.0293141024,,,,,0,0,,0
4243.60195271605,21.500627905714,561.038516702068,71.8481304074213,834.706399957505,22.8779622204152,290.956595284594,358.582639079239,1923.93861661842,855.210469888181,1398.55083881843,7400100.55381859,77084.3807690839,,,,,0,0,,0
4351.12578947417,21.7966505328946,576.963381117928,73.0712948268781,858.772883758827,23.5446446606237,296.844954349843,369.703421692602,1938.80890160552,874.769461481673,1437.28004713091,7493448.16247764,78056.7516926174,,,,,0,0,,0
4559.73840325045,22.5808827744888,608.367934493929,76.2164126237849,905.902235874644,24.8433479832791,309.820133760348,389.832701668845,1994.91249593387,914.661506057666,1514.53654346063,7754781.20344764,80778.9708689524,,,,,0,0,,0
5005.05168543697,24.4978648559473,676.18607940254,83.8462968917558,1007.28981852922,27.629364570055,339.182887353699,430.949085238739,2146.23051068798,1001.87342261809,1682.36495828108,8405972.81684153,87562.2168422585,,,,,0,0,,0
5546.18083713689,26.8229838734021,766.215428270797,94.1266805428149,1141.80931886985,31.3224934162516,375.638005287867,481.500572603628,2324.93173676447,1107.98577124823,1905.35042774168,9200367.80577199,95837.1646436326,,,,,0,0,,0
6098.70310351376,29.1354556914018,871.035399913003,106.116242374453,1298.42077480786,35.6187430540205,413.907676084229,534.516234448924,2491.63360639169,1216.16513177393,2165.02162884276,9996396.11340011,104129.126180872,,,,,0,0,,0
6582.44579161073,31.0563283044041,980.716675203223,118.575895992496,1462.3519604135,40.1123394182528,449.024961361719,583.030862111705,2612.89490090503,1310.61125587193,2436.68493482041,10664244.5349814,111085.880572925,,,,,0,0,,0
6927.52239700531,32.2761515636293,1080.7600167797,129.706278474497,1612.02890727573,44.2125783225595,476.507253802885,620.476544826952,2664.49943505879,1377.67818925549,2684.27565263639,11091209.2439255,115533.429624434,,,,,0,0,,0
7213.58544068038,33.1907936991978,1176.43529940655,140.092325713974,1755.35509746006,48.1383161101887,501.915149600893,653.344379966131,2682.37524810284,1433.42632794588,2920.82833878285,11403196.0749235,118783.292446688,,,,,0,0,,0
4483.51172767474,20.3756365851545,761.111326202299,89.8741471277535,1136.10950060817,31.1541941845567,316.550583872557,410.376975884218,1608.86638204996,890.580259780325,1888.9364962883,6989406.22442399,72806.3148378823,,,,,0,0,,0
7881.1580835147,35.3833401104825,1389.5077675745,162.615711665929,2075.03193698951,56.899035208327,565.994055344384,728.113182673928,2724.77336614956,1565.48972970981,3447.11836603567,12109028.9028871,126135.717738637,,,,,0,0,,0
8626.68028474979,38.3122380609197,1594.88365366369,185.046777007153,2382.74183743827,65.326534407176,627.308997314579,802.585724538742,2867.31379587015,1714.36687583295,3955.28427474654,13095662.4185288,136413.150192512,,,,,0,0,,0
9419.06898939811,42.0141642377114,1849.02745669055,212.872035965534,2763.28593735438,75.7208009120251,675.677724461701,875.285793757325,3008.43468188098,1874.05506803991,4584.83300876903,14199157.5781475,147907.891439305,,,,,0,0,,0
10155.6387139472,52.2856660416662,2131.68588942492,243.799153889861,3185.93412394051,87.2221148410916,680.895874700664,921.721500820743,3134.84064519529,2025.79855516202,5286.79106734634,15323213.1528581,159616.803675895,,,,,0,0,,0
10611.5730996342,97.7832988629541,2378.63438234863,270.729918433287,3554.24161881165,97.1912980273454,615.519195563327,903.799149592544,3217.92405000582,2126.64633634665,5904.88839316111,16216809.7792369,168925.101866437,,,,,0,0,,0
10651.4548889632,244.813064930568,2505.16553093195,284.408755784726,3741.81835207163,102.193268320694,488.46326163947,809.925061833373,3259.2882500643,2149.26010720724,6232.02021667202,16690567.7765302,173860.081005839,,,,,0,0,,0
10586.3920686624,588.052439404053,2547.15679252275,289.37765935762,3802.76406884468,103.726499174368,349.382903381836,683.733781055612,3367.83344416835,2153.88197757946,6355.86649321469,17209749.9006493,179268.22813209,,,,,0,0,,0
10494.8323915018,1214.32150384118,2540.64343903732,290.295153785403,3790.91897931495,103.265016135034,226.327089148673,549.733950737131,3560.58008223311,2154.07615294475,6359.70323294116,17941277.6046642,186888.308381239,,,,,0,0,,0
