S_I,S_S,X_I,X_S,X_H,X_A,X_STO,S_O2,S_NOX,S_NH4,S_N2,S_ALK,X_SS,Q,EQIvecinst,SSe,CODe,SNKJe,SNOe,BOD5e,mR,tagS,tagF,series_diff,tagR
18.6012359011246,0.161633267569522,4.83901455842528,0.448095747641511,5.57966792555548,0.373778767323024,1.07168727747362,0.0466333322497527,8.80200162187035,3.23607890756137,10.5992445138622,5.17961753598592,9.97756365720686,12022.8321782002,3320689.166479295,9.97756365720686,31.075113445113033,4.453729872089655,8.80200162187035,1.768213066983747,3320689.166479295,0,0,0.008612429807240382,0
18.7334953271458,0.161198229952798,4.76644141834685,0.43996019433915,5.51160994738621,0.369289957357988,1.05217943633265,0.0490644499266949,8.86752258726561,3.16424312064287,10.7442855337204,5.160272368082,9.84943576183611,11779.5202264579,3229298.349876635,9.84943576183611,31.03417451086145,4.374902775742851,8.86752258726561,1.7448978545206622,3274993.758177965,0,0,0.008228072181893866,0
18.8663758191411,0.160515789032632,4.69698741526775,0.43249972164367,5.45146581268637,0.36534129238801,1.03425602259287,0.0528257075862635,8.9323301525014,3.08472720180967,10.8917478186276,5.14088178190292,9.73556767711886,11559.9597933722,3143461.242765682,9.73556767711886,31.007441872752402,4.289226109305313,8.9323301525014,1.7239983970325432,3231149.5863738707,0,0,0.007859743924038811,0
18.9995973479153,0.159558734415432,4.63570668937067,0.425611868978699,5.39811651822683,0.361859546819594,1.01764860750252,0.0582479295429264,8.99606936198205,2.99775689050465,11.0423239846588,5.12145231080144,9.63391562457394,11378.3499132072,3067004.1542203184,9.63391562457394,30.998099313229044,4.197014695936537,8.99606936198205,1.7051463255347898,3190113.2283354825,0,0,0.007515525157967936,0
19.1327240199684,0.158307180772283,4.58362722506112,0.419169981851503,5.35024029732839,0.35875757933815,1.00205629621798,0.0657034345950987,9.05816072742545,2.90385441321969,11.1963923729019,5.10204386388051,9.54207137777633,11183.4418885132,2986059.1245234343,9.54207137777633,31.004882580537828,4.09869032886965,9.05816072742545,1.6879117504193863,3149302.407573073,0,0,0.007161024704355714,0
19.2646159875377,0.156758370285272,4.53809953482556,0.412872875314693,5.3048317140486,0.355833311215467,0.98686463346638,0.0754958897872142,9.11757926924356,2.80428997613267,11.353341060935,5.08284709947324,9.45458674488698,10901.46227048,2881255.574929198,9.45458674488698,31.019876426693667,3.995079842593393,9.11757926924356,1.6713396329079941,3104627.9354657605,0,0,0.006753685145781269,0
19.3941167646005,0.15492665579815,4.49589785882505,0.406451414045849,5.259288811933,0.352910964750664,0.971556641466003,0.0878574645536213,9.17326875225308,2.70064962135115,11.5122603325627,5.06407635202671,9.36674725747765,10599.7363410486,2771095.6795282993,9.36674725747765,31.035149111419216,3.8873358421662307,9.17326875225308,1.6546084936354228,3056980.4703318374,0,0,0.006342090916498266,0
19.5207815098003,0.15283558305406,4.45553549531974,0.399856026933402,5.21321833905776,0.349963932764166,0.956054551534189,0.103048512113693,9.22451464176194,2.59415281650825,11.6728342050651,5.04585574098602,9.27783582438913,10317.4114540731,2666235.346425266,9.27783582438913,31.048245438463617,3.776556640234411,9.22451464176194,1.637597371868772,3008137.329843516,0,0,0.005951936550232186,0
19.6447325096312,0.150514297883322,4.41707488841279,0.393196435653684,5.16778449913421,0.347070773990734,0.940583286507655,0.121398791105386,9.27085271127781,2.485590605113,11.8352984760811,5.02823571734983,9.18995343825633,10095.9527715244,2577499.609681182,9.18995343825633,31.060956691213597,3.663651206715679,9.27085271127781,1.6206785520997493,2960288.6942699235,0,0,0.0056058623131264255,0
19.7667087799653,0.147991872037941,4.38206917210941,0.386725834293078,5.12553998591022,0.344403844095954,0.925626961608134,0.143414625724291,9.31202005408352,2.3751664426413,12.0006506619588,5.01118649247379,9.10770823191408,9983.01854590133,2516707.9427673286,9.10770823191408,31.079066450020036,3.5491629995292264,9.31202005408352,1.6046607086540456,2915930.6191196637,0,0,0.005325046328576426,0
19.887475306536,0.145301058436611,4.35200736517234,0.380668180705016,5.0886706101951,0.342109871175117,0.911594819051533,0.169705642364849,9.34766265026298,2.26297482594008,12.1699844927256,4.9946853050203,9.03504897956559,9924.73261018452,2469669.1326215067,9.03504897956559,31.107827211271722,3.4334945683600027,9.34766265026298,1.5902386288824095,2875361.3930743765,0,0,0.0050743897240778015,0
20.007543051196,0.142480821140955,4.3276633449228,0.375148975879152,5.05833399900964,0.340264601063943,0.898701425584535,0.200888000711619,9.37724371405293,2.14929187191746,12.3441068991026,4.97875534728358,8.97407177789498,9928.15065891597,2437749.3875777917,8.97407177789498,31.150136218797023,3.3170943779650437,9.37724371405293,1.5777864551563938,2838893.7259496613,0,0,0.004853688971849163,0
20.1282595297765,0.139560742261927,4.31139294720341,0.370456237752919,5.03738219068779,0.339057413398602,0.887465193438704,0.238045489075525,9.4002677925728,2.03358462710729,12.5251301207988,4.96332690699445,8.92991356566196,10121.2873805335,2451457.9345837603,8.92991356566196,31.213574254519852,3.199854355752451,9.4002677925728,1.5682023484344838,2809090.972767669,0,0,0.004716790361004099,0
20.2519981729619,0.136558294759432,4.30754892115644,0.367089920657201,5.03088828629597,0.338826055922139,0.878793474814034,0.28310198557123,9.41599384811608,1.9143459405673,12.7169906666564,4.94824472404525,8.91169112538097,10545.8365435067,2518890.7119083065,8.91169112538097,31.311703126567114,3.081017080511265,9.41599384811608,1.5630688517715512,2788362.382706286,0,0,0.004665020989391336,0
20.3807931502392,0.13349889095396,4.31989357583033,0.365475146450461,5.04320203726764,0.339855249901078,0.87344773153518,0.338365520864987,9.4229373870589,1.79048506750753,12.9235277831879,4.93346872934118,8.92720660953972,11109.273029013,2615916.2489334573,8.92720660953972,31.456165782177845,2.9601327875441,9.4229373870589,1.5637396636530017,2776865.9737880975,0,0,0.004639031618789881,0
20.5157756230598,0.130423716982427,4.35044768236084,0.365831053888776,5.07664866113961,0.342288079450459,0.871818611734681,0.406063681724333,9.41888797537345,1.6619853755837,13.1474486306235,4.91914041975001,8.98061028985375,11760.3057140507,2729224.4827693594,8.98061028985375,31.653233428616595,2.837522341815375,9.41888797537345,1.5709374237524933,2773888.380599426,0,0,0.004605548932176963,0
20.6572786645298,0.127384663331908,4.39953294635273,0.368172220668265,5.1315902662991,0.346131390511298,0.873945784740122,0.488049145609219,9.4012045154292,1.52985648674999,13.3902138724782,4.90554742424765,9.07251224659092,12417.0918728118,2839264.081048933,9.07251224659092,31.904035936433228,2.714236072976174,9.4012045154292,1.584772732556663,2777734.0100376327,0,0,0.004527011019372079,0
