S_I,S_S,X_I,X_S,X_BH,X_BA,X_P,S_O,S_NO,S_NH,S_ND,X_ND,S_ALK,TSS,Q,EQIvecinst,mR,tagS,tagF,series_diff,tagR
3162.18192198302,32.6989742202341,1096.80081872694,143.447433886246,1427.46377884447,73.564934182981,285.514120241421,823.224763865832,762.037490109183,1245.32359071822,2518.20581736853,5053400.68877695,52639.5905079017,,,,,0,0,,0
3210.70369110769,32.6705752190842,1087.69451975177,142.510902327891,1428.58201804024,73.6077322673911,280.836023182869,837.402233825101,731.673503647075,1247.07674781184,2517.9475765417,4961719.03987146,51684.5733320884,,,,,0,0,,0
3295.31006426005,32.9742707432346,1095.60418743107,143.665719615056,1450.3374347415,74.7077899025609,279.696388494518,860.539817359194,706.457771288213,1261.74566670438,2554.08850351785,4926238.69809959,51314.9864386307,,,,,0,0,,0
3418.18165366502,33.6131884685058,1124.12593664995,146.978460491601,1493.69900596239,76.9131648911974,282.264152462075,893.100506551082,685.125410630311,1289.53760720587,2628.25206099426,4948390.66154393,51545.7360575617,,,,,0,0,,0
3557.50043023931,34.3580332074229,1165.74282869804,151.530929522724,1549.52634750891,79.7509938186985,286.950940706644,929.175966389261,661.925934490082,1321.77604173437,2724.28936077023,4992546.43497375,52005.6920310712,,,,,0,0,,0
3671.0693564493,34.8059812088876,1204.09813486139,155.37237554771,1598.06254483043,82.203758035666,290.880016753665,957.470526842543,629.396196403504,1343.07861092852,2807.41527122519,4996579.58725633,52047.7040340148,,,,,0,0,,0
3766.87776586727,35.0542591190286,1238.2314517729,158.546232014596,1639.98338383022,84.3075938291113,295.342806529783,979.812046604018,590.827503908409,1357.27271093819,2878.7830813038,4970486.96087527,51775.9058422624,,,,,0,0,,0
3849.33268425445,35.1614955781276,1267.10118362304,161.024570194693,1675.21696034272,86.0602515417352,301.240978581371,997.112022060013,548.547778131034,1366.71748278885,2938.23859038909,4920301.52382131,51253.1408732318,,,,,0,0,,0
3908.68651411469,35.05602840863,1286.07881835847,162.26671316749,1698.24973646897,87.1800309382482,308.222652923874,1006.66777672155,502.846492860318,1368.69675179166,2976.10752046983,4835725.27426751,50372.1382737115,,,,,0,0,,0
3960.24101704602,34.8913897614234,1299.93509805611,162.887450133446,1715.47741654612,87.9966309813788,317.730523400623,1012.31442915077,457.284309247755,1369.22450068171,3003.62463070124,4739779.60187794,49372.7041860489,,,,,0,0,,0
4041.67485979006,35.0011254728895,1322.79710035625,164.651315402523,1745.35244953225,89.4556461519475,333.081551102217,1023.43489638896,416.43353591216,1381.47563017597,3053.12170207696,4681995.9124322,48770.7907545908,,,,,0,0,,0
4162.55392195222,35.4552053759377,1360.90315424481,168.31928138014,1795.8629047458,91.9625483670609,355.702947197228,1041.87295128833,380.170251879631,1408.46020643977,3138.55848393891,4677014.7927435,48718.9040911667,,,,,0,0,,0
4299.83472761357,36.047400812882,1409.3344960707,173.2640917328,1860.33657165375,95.1709849867138,384.413300069716,1061.15147424822,345.542577992961,1442.26863395211,3248.24154043108,4702195.63703144,48981.2045522326,,,,,0,0,,0
4405.65522474513,36.3822512495261,1452.00196648271,177.474930469408,1917.41498951182,97.9864042212083,415.2207414202,1069.0978201794,309.311176635254,1467.16788927085,3344.84653059461,4705925.75802134,49020.0599794781,,,,,0,0,,0
4485.19568731395,36.5188307538844,1488.22523058309,180.832020667461,1966.11170991849,100.359868327605,448.164471972901,1067.12428663887,273.402888485908,1485.38655100608,3426.64849164939,4692811.796024,48883.4562086723,,,,,0,0,,0
4544.6923589122,36.5181126013581,1518.1801223449,183.325502033521,2006.60047267841,102.301992255595,483.278405080071,1056.92686015208,239.220614121683,1499.27440641281,3493.95213498815,4668031.20248131,48625.3250256701,,,,,0,0,,0
4590.12583867686,36.4333634037297,1542.90058968617,185.064054890434,2040.20973334711,103.88224225805,520.563779963601,1040.12123434675,207.633107005921,1510.92625963886,3549.0879065229,4637137.70306997,48303.5177404001,,,,,0,0,,0
4620.25473409893,36.2574589385391,1561.69257529347,185.96444546945,2065.9955821775,105.054613217536,559.177096463574,1016.71227333044,178.852154483812,1519.96064029359,3590.44704401978,4599023.12187876,47906.4908529909,,,,,0,0,,0
4624.62063394914,35.9119518635718,1570.60380311111,185.570686054247,2078.70852509303,105.555649943107,596.845281061062,984.978247402162,152.711235061616,1522.9007632093,3608.95873770362,4543039.70770284,47323.3302883991,,,,,0,0,,0
4601.48121435496,35.388624063627,1568.07399673348,183.72508553092,2076.26467836458,105.28486607822,631.951833894773,945.553679767467,129.395389658384,1519.04531471683,3601.07510824124,4466030.17692473,46521.1476763838,,,,,0,0,,0
4552.1832391227,34.702628511582,1553.85388484247,180.434806707664,2058.31633058897,104.230582386043,663.190733201517,899.972859054824,109.02992271454,1508.60923892509,3566.27493960031,4368000.40937311,45500.004264386,,,,,0,0,,0
4482.64115545556,33.9021604008728,1529.93196061847,175.971476809055,2027.47941165383,102.530671231569,690.059600714182,850.739441788587,91.6602521733907,1493.24779253059,3509.17737850829,4254313.72054389,44315.767922171,,,,,0,0,,0
4398.33567542588,33.0293470199134,1498.67219173965,170.642464237961,1986.86926701483,100.346676104108,712.350459353028,800.112590351608,77.1374386658348,1474.45501750601,3435.25075368893,4130549.97786262,43026.5622694805,,,,,0,0,,0
