S_I,S_S,X_I,X_S,X_BH,X_BA,X_P,S_O,S_NO,S_NH,S_ND,X_ND,S_ALK,TSS,Q,EQIvecinst,mR,tagS,tagF,series_diff,tagR
4594.08885531983,24.3110574477282,714.415372779178,97.0740761875923,1097.85644873532,24.3288436490094,370.83122189402,336.291618449428,3389.84422141968,985.76234257611,1811.51977664858,12049490.6253607,125515.527347051,,,,,0,0,,0
4606.80665542505,24.2422116178343,706.785323029754,96.1355240525514,1091.22351913259,24.1901261136862,371.928732357408,336.622860506172,3389.00129566902,986.726074951536,1799.47690225935,12034048.9912868,125354.676992799,,,,,0,0,,0
4652.01892490669,24.3581462818853,705.832272241747,96.1850314839342,1095.47918320157,24.2923010070152,375.434143834434,339.54736417392,3411.01679981718,994.629725389825,1805.45889749835,12105048.1942241,126094.252023397,,,,,0,0,,0
4708.59565590035,24.5425693331898,709.678869622073,96.7828615965612,1105.6017662108,24.524052678658,379.643006018086,343.535949232976,3440.053619625,1004.91163520207,1821.17604471146,12207947.9745866,127166.124734814,,,,,0,0,,0
4776.25608719518,24.7906052773637,718.446663953722,97.9060191059557,1121.35069299705,24.8800595525832,384.52172610833,348.588744086412,3475.63551450099,1017.48767684146,1846.22004493244,12341269.9926408,128554.895756909,,,,,0,0,,0
4859.32121519569,25.1218376050638,732.265670450683,99.5955401329201,1143.2998545188,25.3731446599533,390.404920570407,355.042331425882,3520.55611854763,1033.25095377686,1881.5128488819,12514212.4546495,130356.379736169,,,,,0,0,,0
4948.65724196221,25.4864236498619,749.04017560678,101.603920651179,1168.75998189027,25.9437746647572,396.551635648751,362.249330939024,3567.78119136514,1050.23222860577,1922.5993069017,12700788.2661902,132299.877772333,,,,,0,0,,0
5038.91101723675,25.8546950743436,767.373398673157,103.778530924216,1196.08778165856,26.5555976851025,402.540912183221,369.829655427695,3613.06784707324,1067.28103523783,1966.7538372199,12885175.2485573,134220.575506049,,,,,0,0,,0
5084.95074586192,25.9938998340059,779.465464027952,105.086717607919,1213.55491224636,26.948427566299,404.793178632653,374.455327910539,3623.96551720347,1074.86029967709,1994.66407695749,12949821.7428177,134893.976487929,,,,,0,0,,0
5037.00274223071,25.650745978535,775.931697538374,104.26503007289,1206.88092923377,26.8054903352399,399.40812820483,372.375842516019,3565.84224183443,1062.55743463222,1982.8245025381,12766436.0083394,132983.708419718,,,,,0,0,,0
4956.99070430155,25.1432169777369,764.971389933858,102.412586337558,1188.9913057965,26.4141095865309,391.397038696912,368.043459076851,3483.79088059449,1043.56412177117,1952.45951352303,12492504.9859556,130130.260270608,,,,,0,0,,0
4873.40390077832,24.6167939364559,751.020568108745,100.126652668519,1166.78204728368,25.9275190496425,383.094220857297,363.493486928185,3398.30544129103,1023.92383538137,1914.90568073313,12201287.4482664,127096.744253006,,,,,0,0,,0
4760.79873442611,23.9437134267281,730.569908815274,96.946180631219,1134.74348045027,25.2231927563531,372.565982086744,356.762254274996,3292.03013875439,998.320903427669,1861.1464084776,11831146.6393133,123241.110825731,,,,,0,0,,0
