3363.55929630193,32.754426084058,731.358897383924,118.652667983112,1015.88406524026,55.6139897148901,365.52837040563,722.846554330862,1413.08004382588,910.854001732814,1733.03313916604,6174243.99602956,64315.0416254249
3238.42904130637,31.3483938167741,695.516444664936,112.293120416969,966.180022573144,52.9168051442803,345.538172210144,701.468213175186,1341.40553249082,872.465464226936,1647.6653345138,5869432.44805533,61139.9213340209
3089.42115562554,29.7121179073879,653.376198084517,104.898692031597,907.729425584601,49.7390150254772,323.659496217243,674.535851552008,1261.04460523723,827.841926453683,1547.34782208712,5522116.66911888,57522.0486364457
2944.81655397672,28.1239505174115,611.430775143865,97.5285386022591,849.55119754765,46.5746040044585,302.976004085834,648.040180112498,1184.1002492556,784.729072927731,1447.47401384097,5185640.76544504,54017.0913068174
2810.4027733264,26.6410884330191,571.633377205812,90.5133818484262,794.35619783004,43.5720265966501,284.051034227442,623.234632269762,1112.92101570651,744.701704684589,1352.68662761284,4871989.66765702,50749.8923715196
2687.04156148782,25.2721995717276,534.75558499235,83.9912194639319,743.213701100518,40.7898154904263,266.901176606882,600.34123865237,1047.72237703174,707.979449434643,1264.82681191382,4583668.62794839,47746.548207622
2573.16925162583,24.0025727328738,500.8375474208,77.9782937070054,696.177554517019,38.2308956976256,251.293845664236,579.058957590003,987.732873549283,674.128486573124,1183.99948742633,4318353.94228749,44982.8535655765
2467.83798442678,22.8232491654203,469.841260524715,72.4733129859237,653.194040445104,35.8923688636547,237.064497901142,559.225970474606,932.433981991651,642.876809162685,1110.12006932151,4074347.43195741,42441.1190829668
2381.37551653071,21.8284226614169,443.757734991832,67.7820326210062,617.031196435201,33.9265101525689,225.119994538827,543.26015080636,885.479206864355,616.864843801769,1047.89253347635,3868039.7508375,40292.0807377441
2328.62757228081,21.1491707140548,425.272597742935,64.302446599482,591.424627711279,32.5391681900694,216.727667875937,534.697558221689,851.843101363894,599.813951348514,1003.6480010166,3721780.57649938,38768.547671939
2294.08321327753,20.637885736268,411.343660232688,61.5550581595826,572.145903769986,31.4983234273991,210.298925079473,530.143419441865,825.209197397093,587.582275729885,970.189107650531,3608437.95998244,37587.8954165521
2267.44917964668,20.1986615103753,399.91484416444,59.2196947334955,556.336823660521,30.646996005759,204.817220256476,527.305529238939,801.543889769131,577.463785030645,942.655139382153,3510379.72078644,36566.4554247257
2254.46104362365,19.8803965990689,391.82729851315,57.411457566419,545.168786401992,30.0499705000651,200.754595207535,527.579504524135,782.635027422328,570.872605094735,923.02017617607,3435400.27277029,35785.4195080889
