S_I,S_S,X_I,X_S,X_H,X_A,X_STO,S_O2,S_NOX,S_NH4,S_N2,S_ALK,X_SS,Q,EQIvecinst,SSe,CODe,SNKJe,SNOe,BOD5e,mR,tagS,tagF,series_diff,tagR
30.7100928419462,0.190636568778239,6.09351580948309,1.00969695585934,9.0952170664993,0.337925013546502,2.75873225881321,2.01549712652786,3.29925959717431,18.2147074289056,9.98662256473512,6.08824209475209,15.5151636622959,28191.3001389141,20636760.0673173,15.5151636622959,50.19581651492589,20.38662225899274,3.29925959717431,3.1042144790969677,20636760.0673173,1,0,0.059718462039888856,1
30.6266911199677,0.190003725984092,6.10914564441175,1.02982067198597,9.26147114672785,0.344085116901281,2.80326394406258,2.02686586612709,3.30227422378278,18.1347952598912,9.98827500133179,6.08461315559298,15.7967082628611,28635.2399222998,20933456.86847168,15.7967082628611,50.364481370041226,20.324656061210046,3.30227422378278,3.1589847472616093,20785108.467894487,1,0,0.059602078812238314,1
30.5003432003503,0.189620982707344,6.16581230868218,1.04706819054654,9.40210847772621,0.349300108142958,2.83971874571489,2.03878244456613,3.30467058811229,18.018674612617,9.99309317494509,6.08079654856817,16.0341401865547,28948.0914024089,21095596.805164736,16.0341401865547,50.49397201387042,20.22398527797952,3.30467058811229,3.2051315795778046,20888604.580317903,1,0,0.059211793764763085,1
30.3280298417077,0.189390305424297,6.24750557735528,1.05969760164135,9.50412657411976,0.353091889495813,2.86392174253552,2.05216281214768,3.3055561608154,17.8639186574519,9.99818310119069,6.07708640724929,16.2049525295812,29195.6844501154,21163365.609660372,16.2049525295812,50.54576353227972,20.0797476080192,3.3055561608154,3.238134224181163,20957294.83765352,0,0,0.0586873215794784,0
30.1068932928877,0.189240826496045,6.3247459323251,1.06807851577667,9.57209250785283,0.355631502611837,2.87726307647341,2.06789744306973,3.30422781221917,17.6683982507183,10.0004054138595,6.07376267456453,16.3169301140073,29378.4872044203,21133616.48215592,16.3169301140073,50.49394565442359,19.88892760763151,3.30422781221917,3.2594768655639363,20992559.166554,0,0,0.0580259962746262,0
29.8353249434229,0.189117279780557,6.38237614633855,1.07279662985379,9.6118849790309,0.357136901710053,2.88162692764563,2.08658751637031,3.30027118043748,17.4311988536766,9.99682609418008,6.07106472932613,16.3801988218395,29362.8977484982,20910844.12685473,16.3801988218395,50.33026380778238,19.65054317910426,3.30027118043748,3.271127703337501,20978939.99327079,0,0,0.056968153138798515,0
29.5150286867187,0.188973501128113,6.40652966449831,1.07255017537607,9.6137672315641,0.35724731129653,2.87411477552231,2.10807017691424,3.29365427017453,17.154257097079,9.98522451480673,6.06915882969295,16.3780257583237,29029.9716980945,20413961.574404754,16.3780257583237,50.028211346104136,19.364753917550125,3.29365427017453,3.269760662354122,20898228.790575642,0,0,0.05530765190996301,0
29.1519571386347,0.188772625876515,6.38738136125781,1.06563257543696,9.56455841003457,0.355474066584924,2.85079863017793,2.13148350622508,3.28471284327835,16.8429919611567,9.96453057485946,6.0681082964245,16.2877367869341,28386.6697718034,19658952.327429205,16.2877367869341,49.56457480800341,19.03509102494304,3.28471284327835,3.250892454891776,20743319.232682336,0,0,0.05309599334138483,0
28.7554292124886,0.188489591118254,6.3238494879379,1.05144888187485,9.45987758018398,0.351653877410336,2.81047156888172,2.1556471635088,3.2740318776063,16.5054058164803,9.93490292374677,6.06787228224221,16.1017893734804,27506.6782324477,18715201.728237223,16.1017893734804,48.94122019989564,18.669211772458148,3.2740318776063,3.2130453143377644,20517972.84329955,0,0,0.05050797663276553,0
28.3365928045628,0.188110255280008,6.22183239932599,1.03059169329884,9.30471684459208,0.345970148342515,2.75479197982663,2.17936566206186,3.26232012927381,16.1506765465057,9.89747603071108,6.06833072582143,15.8287685814571,26446.180417912,17642318.167129237,15.8287685814571,48.18260612522886,18.27744922561953,3.26232012927381,3.157935650879794,20230407.375682514,0,0,0.04767606796019776,0
27.9075236311458,0.187627322329776,6.08803551095523,1.00391356102809,9.10588546550491,0.338673369967168,2.68595515227464,2.20149767181069,3.25034103239993,15.7883432590315,9.85406165151144,6.06931296518439,15.4804099206611,25181.5293596419,16445602.874796178,15.4804099206611,47.31761401320561,17.870810728130678,3.25034103239993,3.0879034380212116,19886334.239238303,0,0,0.044583044108074905,0
27.4801983467442,0.187037235641495,5.92761991261196,0.972141912762621,8.86898042342718,0.329969252963055,2.60576266333794,2.22101943978318,3.23884652546899,15.4274861555017,9.80686289603434,6.07062269683005,15.0663871094128,23737.2055812399,15160771.67285904,15.0663871094128,46.37170974748845,17.459654865371594,3.23884652546899,3.004878625238509,19492537.358706698,0,0,0.04129612565309517,0
27.0649533515137,0.186339228722148,5.74604453958726,0.936185467718871,8.60100096794397,0.320115828643399,2.51641566879521,2.23716532387801,3.22848439255359,15.0756046769734,9.75813303354129,6.07206486676812,14.59879114898,22163.921240417,13836116.110178806,14.59879114898,45.37105505292456,17.052899932589604,3.22848439255359,2.9112636411482478,19057428.03189686,0,0,0.037919397653792986,0
26.669450533092,0.18553502185356,5.55027185452169,0.89730473941064,8.31182840347667,0.309478398995007,2.42095817073627,2.24950217408326,3.21972969935361,14.7379847552423,9.70987423257003,6.07346942350581,14.0946560662384,20548.2466180318,12536066.352711465,14.0946560662384,44.34482712208584,16.657577179347292,3.21972969935361,2.8104308841538774,18591616.48338362,0,0,0.034605467477847526,0
26.297749278425,0.184628776356048,5.34982312450085,0.857246601754999,8.01550927544622,0.298577200255567,2.323647951934,2.25799721069391,3.21284859175077,14.4170953381211,9.66356794474824,6.07470811654127,13.5781249800842,19031.1853970317,11349770.71795564,13.5781249800842,43.32718220867269,16.27837612331752,3.21284859175077,2.707147762883993,18108826.76568842,0,0,0.03158227063334533,0
25.9509400134514,0.183626051958974,5.15427309400966,0.817768511038128,7.72632206123731,0.287941441743795,2.22877003632233,2.2628947389466,3.20794302682401,14.1131612507126,9.62016222687939,6.07569389252987,13.0737010763999,17647.541741873,10294146.084850274,13.0737010763999,42.3496412097616,15.917667190879834,3.20794302682401,2.606246354789066,17620409.223136034,0,0,0.028887878769467426,0
25.627990650946,0.182532827986574,4.97164592734181,0.780331431918548,7.45628350545622,0.278016785879105,2.13988863052173,2.26459040554592,3.20501444411664,13.8248078934953,9.58016649994964,6.076371341093,12.6019655595924,16484.6855076717,9412565.62522166,12.6019655595924,41.43668976004999,15.575805398317131,3.20501444411664,2.5117795170034034,17137594.893846955,0,0,0.02664267206367244,0
25.3255860233611,0.181354558938006,4.80947229933635,0.746265376014814,7.21668636051115,0.269222338594011,2.06030813632686,2.26363076311354,3.20401615268835,13.5487370955799,9.54367721467599,6.07670568151063,12.1821922172383,15627.0145683234,8741732.701903438,12.1821922172383,40.608895093082296,15.251008584837333,3.20401615268835,2.4275348558875693,16671158.10540565,0,0,0.024956324324734006,0
25.040598121836,0.180095293471008,4.67112057088032,0.716157301601179,7.01260084537498,0.261746220861503,1.99146851854072,2.2604395721357,3.20493980479636,13.2817326222746,9.51075867395579,6.07666252322208,11.8230020564507,14930.7189436782,8189500.245440362,11.8230020564507,39.87378687256571,14.940682336737739,3.20493980479636,2.3552007332668037,16224755.060144318,0,0,0.023576055278910567,0
24.7717245943558,0.178758609643237,4.55490956923185,0.68972638392498,6.84154451932242,0.255496077631855,1.93257679781911,2.25518811328964,3.20782183150528,13.0221592778523,9.48167846344942,6.07620239935602,11.5201346942698,14328.6149338757,7711879.676585354,11.5201346942698,39.22473655192925,14.642806722147137,3.20782183150528,2.2939332491899327,15799111.290966367,0,0,0.0223835899814309,0
24.5188258545872,0.177348733658616,4.45681506991326,0.666300777670435,6.69752560307838,0.250249222279049,1.88181481063854,2.24791428530232,3.21269610662863,12.7694946627618,9.45681495296667,6.07528834100707,11.2633612403156,13745.1520676665,7263856.852105575,11.2633612403156,38.64888007182548,14.356027464026084,3.21269610662863,2.241717994111336,15392670.60340157,0,0,0.02125467275322955,0
24.2829162518409,0.175871665328971,4.37124208313057,0.644965640950836,6.57219541420248,0.245695453874882,1.83668936296652,2.23856394068521,3.21954406020705,12.5245153111436,9.43660228955677,6.0738966120304,11.0384693035276,13104.9636338507,6804018.72043698,11.0384693035276,38.129575872295156,14.080017900867155,3.21954406020705,2.1957627797100447,15002277.335994087,0,0,0.020071990645587182,0
24.0646432258962,0.17433467216947,4.29383287859998,0.625023705523603,6.45904868088863,0.241593202056952,1.79525971862087,2.2271486643986,3.22827980770095,12.2879258575233,9.42132641352356,6.07202136177377,10.8343979086212,12493.0789497136,6375869.219925987,10.8343979086212,37.6537360837557,13.814632916688272,3.22827980770095,2.153896962783552,14627216.113556344,0,0,0.018965834313325564,0
23.8633181231286,0.172744553684041,4.22279985806226,0.60620079263036,6.35541796473442,0.23784351142306,1.75671716044026,2.21381432518862,3.23880087222603,12.0592432510602,9.41106845028117,6.06966374530115,10.6466132042918,11949.7015354395,5997524.492166372,10.6466132042918,37.215041964103,13.559023008279128,3.23880087222603,2.1152314229960805,14267645.629331762,0,0,0.017992855593471975,0
23.6752954160175,0.171103212537248,4.16156400944897,0.58902845446969,6.26643198081738,0.23463712595067,1.72250998649316,2.19891365957548,3.25116285152153,11.8345047076331,9.4057910948498,6.06678777884126,10.4837678517323,11801.3620212554,5826995.447710581,10.4837678517323,36.82057018573462,13.30978449483273,3.25116285152153,2.081456108201813,13930019.622066915,0,0,0.017633112997260142,0
23.4915198633271,0.169398518791805,4.12312119363517,0.575461377020709,6.21156996593322,0.232697848242409,1.69819573946905,2.18306540097011,3.26599801749021,11.6020244803217,9.40581444663019,6.06320623203121,10.3787066112987,12510.7462519148,6077226.923199029,10.3787066112987,36.50196450641946,13.05744081180315,3.26599801749021,2.058981591291405,13627989.133648919,0,0,0.01855001234720421,0
23.3047190146168,0.167611355465891,4.1199439537452,0.567299846195453,6.20953757426192,0.232719497135828,1.68908723877904,2.16659951264835,3.28442017239658,11.3494104707062,9.41269285547208,6.0585863789562,10.3628905840639,13622.5543296778,6507761.329543559,10.3628905840639,36.290918480200126,12.791694458693716,3.28442017239658,2.0539369917559975,13364276.992756128,0,0,0.020035718507514615,0
23.115147203587,0.165729589822042,4.15659824265754,0.56509872197673,6.267202174646,0.234954881700566,1.69708644209652,2.14932127469598,3.30750302701172,11.0711477494745,9.42914343676598,6.05257356168666,10.4477494211006,14837.4822526173,6966838.092004756,10.4477494211006,36.2018172564864,12.507791107427376,3.30750302701172,2.068533082591603,13135797.032015007,0,0,0.021634979830797724,0
22.9257320685093,0.163742939825687,4.2357566883975,0.569095570844711,6.38861271443323,0.239552203013248,1.72324211471063,2.1309811015697,3.33641411792209,10.7631921816859,9.45881140692375,6.04474866489053,10.639895432082,16291.3174837318,7512933.960237756,10.639895432082,36.24573429973431,12.2021369330083,3.33641411792209,2.1040332450637345,12941905.201953724,0,0,0.023535140673719597,0
22.738989739534,0.161634133365286,4.36653394359448,0.580411961270035,6.58752127527924,0.247021599400085,1.77125697703866,2.11165353330858,3.37281114291892,10.4176125306561,9.50693340804058,6.03449480495635,10.9621424381627,18248.279943965,8257113.655576411,10.9621424381627,36.453369629481784,11.868392457143033,3.37281114291892,2.1648454895539673,12785745.483741146,0,0,0.026096397061710675,0
22.560700633326,0.159387889152535,4.55967981553113,0.600321569468899,6.88018640189037,0.257968168457109,1.84540460005306,2.09187475423213,3.4183586814589,10.0271731316415,9.58029114712373,6.02109255612349,11.4413425472684,20411.5093072222,9052084.200972417,11.4413425472684,36.8636490778791,11.50124005927106,3.4183586814589,2.2561459738474823,12665304.797200218,0,0,0.028864061029931932,0
22.4017447055376,0.157006145001832,4.81702443487279,0.628762641955281,7.26952368234821,0.272503436104892,1.9460692421818,2.07294280419914,3.47365278962519,9.59072829132948,9.68548559364708,6.00400734075235,12.0817922058148,22616.9267081448,9819080.079387145,12.0817922058148,37.49263428800241,11.099908381734839,3.47365278962519,2.378704359685306,12576360.274768561,0,0,0.0315839910152691,0
22.2751283712246,0.154508019286652,5.13220614606922,0.664529668787475,7.74616535964224,0.290284830749977,2.07015686610041,2.05729573112969,3.53773446249252,9.11098888729889,9.82747737679213,5.98303377527299,12.8671641982427,24919.0263078786,10577754.896444896,12.8671641982427,38.33297926186057,10.66606234847678,3.53773446249252,2.529279045011836,12515796.475425418,0,0,0.03430732648339061,0
22.1946497256568,0.151929356312503,5.49660793597897,0.70621502859594,8.29732825884615,0.310844434618714,2.21377515571347,2.04856345101345,3.60761374443721,8.59391535531742,10.0081225840875,5.95845212146465,13.7756028966448,27379.1463522658,11349637.745553285,13.7756028966448,39.37134989572255,10.204333004323528,3.60761374443721,2.7035841015381274,12481497.68925271,0,0,0.03707813583021404,0
22.1746324816696,0.149333163492599,5.89787189401624,0.752159512385196,8.9045004242852,0.333500727762563,2.37187854003934,2.05094811660897,3.67740404869364,8.05413356097534,10.2233170862083,5.93136685759782,14.7761853197772,29794.5695012936,12052782.549776549,14.7761853197772,40.583876743650734,9.727597647123082,3.67740404869364,2.8956454981494826,12469248.685267678,0,0,0.03957672432533066,0
22.2273812995194,0.146818839692034,6.32602515433203,0.801454847887323,9.55258484728031,0.357698035255202,2.54102312095651,2.06756565581666,3.73831384971293,7.52104673399971,10.460860150949,5.90388609172734,15.8445081317692,32046.4066528313,12663285.353157794,15.8445081317692,41.95298614492281,9.26425774787636,3.73831384971293,3.1008688026980042,12474638.592709068,0,0,0.041660515131538976,0
22.3583601078636,0.144534859386587,6.74374016139898,0.850160852333564,10.1850237202203,0.38133043918184,2.70701022046111,2.09693352162597,3.78016974693936,7.04538948920696,10.6998481245025,5.87899976463731,16.8879764031534,33489.05862004,12971604.1853909,16.8879764031534,43.37016036084598,8.859588904780788,3.78016974693936,3.3015477352985854,12488070.095213983,0,0,0.04249088821650175,0
