S_I,S_S,X_I,X_S,X_H,X_A,X_STO,S_O2,S_NOX,S_NH4,S_N2,S_ALK,X_SS,Q,EQIvecinst,SSe,CODe,SNKJe,SNOe,BOD5e,mR,tagS,tagF,series_diff,tagR
15.5981060164752,0.368781643729555,1390.80348252307,184.919300510673,1500.84333811941,95.6401059062872,285.502094957396,0.0004402829297108,1.75956638720962,6.97599273285451,14.3292363550884,5.98629883281275,2792.13361769129,97545.3581157479,1697110252.0988603,2792.13361769129,3473.675209677041,245.47565574700883,1.75956638720962,479.1786945047121,1697110252.0988603,0,0,0.207336780156765,0
15.7109865921964,0.357596768765389,1402.25083559572,185.014590439947,1514.27861815139,96.5585081205533,286.681828715222,0.0004633394265746,1.81780675976736,6.54318028808051,14.5486246165301,5.96271538299586,2814.81921045297,96866.116297021,1693821271.108027,2814.81921045297,3500.8529643837937,245.73319790372224,1.81780675976736,482.77240644922614,1695465761.6034436,0,0,0.20277408732637645,0
15.8546405334995,0.347618601172444,1408.25112973232,184.921403552713,1526.83705248938,97.4156568797889,287.612324410077,0.0004939422820101,1.86887844451919,6.09974690181725,14.7598000802191,5.94070398368861,2835.77355883746,96362.7393932283,1691271436.8690846,2835.77355883746,3521.239826198951,245.58417397027188,1.86887844451919,486.046213307698,1694067653.3586571,0,0,0.20076293756099223,0
16.0147171642486,0.338821303578168,1411.92333996896,184.62950576217,1538.39677323499,98.2026327999431,288.264018730435,0.0005307210416629,1.90778775379442,5.67383766696803,14.9598973955843,5.9211316813392,2854.79184247939,95685.7693335891,1684018718.1121697,2854.79184247939,3537.7698089643245,245.17053845302777,1.90778775379442,488.9606694624717,1691555419.5470355,0,0,0.196084924087646,0
16.1888961832633,0.331298484132698,1419.46835604812,184.25078606586,1550.4738879655,99.0148475871269,288.907725467384,0.0005705055185888,1.92994478027917,5.27354625274246,15.163071423498,5.90386113531112,2874.62149967093,94795.625566473,1673814579.8089056,2874.62149967093,3558.635797801387,244.86516816464808,1.92994478027917,491.9767071721007,1688007251.5994096,0,0,0.1973512472944379,0
16.3791400592639,0.325005181569256,1431.70570032772,183.893991836927,1564.36220474687,99.9333905542401,289.775281171158,0.0006097759650708,1.93103732545197,4.89893564812886,15.3831645048184,5.88872837723227,2897.60180099872,93790.048499683,1663483596.5132232,2897.60180099872,3586.3747138777485,244.81258657289237,1.93103732545197,495.4910508432458,1683919975.7517118,0,0,0.24534447476323842,0
16.581967936255,0.319772780821625,1447.05723201453,183.568697571767,1580.33858406158,100.975051395267,290.920100672683,0.000645117700073,1.90823734973642,4.54993346651091,15.6250666848379,5.87586563385671,2924.20943672301,92690.6164121188,1653161766.9233384,2924.20943672301,3619.7614064329036,244.96104140995493,1.90823734973642,499.58587689793904,1679525945.919087,0,0,0.3298557297987962,0
16.7890750680705,0.315549000312899,1462.23012378145,183.017781633288,1596.13676059309,101.994621336341,291.94404566379,0.0006789032624528,1.86298496876005,4.22659357986096,15.8858311521833,5.86525382789005,2950.25558883482,91645.5417374666,1642871277.6622155,2950.25558883482,3652.4279570763424,244.92309905242084,1.86298496876005,503.55068100484107,1674944112.3869781,0,0,0.40857865123235465,0
16.9960865254343,0.312227521527067,1472.32575589215,181.772717939679,1606.86501368076,102.678526727448,291.97892199461,0.0007132750620031,1.8025063106199,3.92913535032627,16.1518334731227,5.85666554171959,2966.7911066104,90697.619752193,1628671176.1599934,2966.7911066104,3672.929250281609,244.02917428199905,1.8025063106199,505.87140271794976,1669802675.0284243,0,0,0.43294110594627383,0
17.2017111039161,0.309669316450126,1478.34657030805,180.00619373218,1613.56160048476,103.093503618571,291.21588820498,0.0007464721141626,1.73155688751818,3.65639485354031,16.4112168775322,5.85009662837384,2975.78869917923,89940.9711023625,1613626063.0623553,2975.78869917923,3683.735136768907,242.4846277853041,1.73155688751818,506.8892939930691,1664185013.8318172,0,0,0.42238192067740676,0
