S_I,S_S,X_I,X_S,X_BH,X_BA,X_P,S_O,S_NO,S_NH,S_ND,X_ND,S_ALK,TSS,Q,EQIvecinst,mR,tagS,tagF,series_diff,tagR
2.92836339151308,29.0987064666118,0.132277049129705,9.16866931412119,19.2697565448723,4.58425732279857,5.30415808725215,1435.6624667577,188.86988029415,1951.55707736534,393.893728122036,73.4906850020839,3279.49939198596,87740.5687679588,15.5847889044035,3898.568252400246,3898.568252400246,0,0,1.5681836621242838e-06,0
2.93015139536791,29.1023479986877,0.131111214428879,8.76147538984338,19.4856720036157,4.65803651389716,5.2780453117513,1438.89907541518,187.735669550499,1956.9528322898,392.648937009546,73.7650531389078,3285.76430508954,87390.3435750934,15.5906677541463,3891.0066736781355,3894.7874630391907,0,0,1.5736758907956346e-06,0
2.93709858570402,29.1065331656451,0.129920101857561,8.34502359098081,19.6940694491552,4.7315214228196,5.25232226196979,1439.44057409433,186.39517559403,1960.57867574252,390.964035019084,73.9738124313666,3288.96958040767,87033.079153739,15.5965609115819,3882.1246110140714,3890.5665123641506,0,0,1.5739191558240781e-06,0
2.9470857014004,29.1068635423039,0.128690424810063,7.9187708788583,19.8982792069021,4.80425409034564,5.22687435724163,1438.33640105246,184.927347337309,1963.48195606883,389.055614927752,74.1562209992762,3290.86711425027,86708.9659130773,15.6024688081704,3873.7969832189256,3886.3741300778447,0,0,1.571940341071877e-06,0
2.9587631693462,29.0980227862366,0.127415940062933,7.48338525163567,20.101484676708,4.87551252059055,5.20163591964605,1437.20915093262,183.38490409437,1966.33952384758,387.065830257941,74.3375811250179,3292.59533482744,86440.9760713431,15.6083916084125,3867.145021902713,3882.5283084428183,0,0,1.5696037682573933e-06,0
2.97178363886734,29.0771455651866,0.126099731664919,7.04089532484971,20.3048154520701,4.94431125994432,5.17669825974733,1437.0006604941,181.790059674233,1969.35383597253,385.042843634804,74.5252897983228,3294.50739897119,86248.5421981905,15.6143294628832,3862.9018042774856,3879.257224415263,0,0,1.5676236145584062e-06,0
2.9865810684884,29.0464040963938,0.124748077367777,6.5946712604195,20.5071797333181,5.00961873365464,5.15228889728234,1437.7812119098,180.139450739033,1972.38573188144,382.968464414672,74.713891510797,3296.38901639798,86105.145436573,15.6202813525412,3860.164694694667,3876.5297201694634,0,0,1.5659780824730434e-06,0
3.00390558900727,29.0130749420883,0.123364223215778,6.14898243059939,20.7062005680013,5.07054034685273,5.12869080706395,1439.14010121778,178.414531749216,1975.16569160912,380.799930487886,74.8930874159421,3297.80625504918,85994.0782767259,15.6262463437472,3858.25929441407,3874.2459169500394,0,0,1.5643534844561737e-06,0
3.02445572539831,28.9858900563492,0.121948078561757,5.70788340593333,20.8995309881376,5.12645679856678,5.10614476685725,1440.6084253335,176.597990492163,1977.48280649516,378.505240097924,75.0548244406777,3298.41879895865,85872.6303914355,15.6322227549649,3855.730881402849,3872.188690778129,0,0,1.5624559709397318e-06,0
3.04870622830213,28.9711920029505,0.120498701642856,5.27449460611403,21.0859424048336,5.17724418291663,5.08475531997865,1441.89482817387,174.685795210915,1979.28624718121,376.081285364037,75.1970786995627,3298.14814930544,85688.3920067675,15.6382084779318,3850.912522282549,3870.0610739285707,0,0,1.5601577035286755e-06,0
