S_I,S_S,X_I,X_S,X_H,X_A,X_STO,S_O2,S_NOX,S_NH4,S_N2,S_ALK,X_SS,Q,EQIvecinst,SSe,CODe,SNKJe,SNOe,BOD5e,mR,tagS,tagF,series_diff,tagR
18.3007218861934,0.172779118032606,1249.98757677513,188.644366855114,1573.39146594872,89.4032289385298,440.62175044907,3.70957436215523,3.49264294977783,2.17783541109504,7.97239969653254,6.09527722159275,2841.89585659393,93598.8193717174,1639416170.3332448,2841.89585659393,3560.5218899707897,239.13769283952178,3.49264294977783,530.9900689206402,1639416170.3332448,0,0,0.12453886009146929,0
18.3971242338135,0.171395017130319,1260.12061465091,188.856453329979,1587.34131895199,90.1782600935069,442.508098458462,3.73500038180528,3.499976588307,1.96193148147694,8.17520954526984,6.07947997670801,2864.06275879717,93523.4918219769,1646992483.2205002,2864.06275879717,3587.5732647357922,239.66810148230644,3.499976588307,534.8633279126879,1643204326.7768726,0,0,0.1466832128550744,0
18.4492842023606,0.170043170347226,1266.71821859056,188.623542479922,1597.47385961429,90.7334368417407,443.234955873244,3.77284582667264,3.49378657454537,1.76238043052562,8.36348978796223,6.06638807198355,2879.28439854696,93601.7222644359,1653259862.9425523,2879.28439854696,3605.403340772464,239.6312497601159,3.49378657454537,537.4301144483005,1646556172.1654327,0,0,0.1755491463676691,0
18.4631723479754,0.168729617775942,1268.3696299283,187.907248448465,1603.31203276163,91.0412118737911,442.691378359983,3.82292721821834,3.47287665617673,1.58223732291375,8.53420008734399,6.05638099894996,2886.73571712073,93884.3313889493,1658491365.169948,2886.73571712073,3611.9534033379205,238.93434833281322,3.47287665617673,538.5392578055032,1649539970.4165614,0,0,0.19922048841253043,0
18.4533888545794,0.167453817091898,1266.00920639987,186.787685913703,1605.47623211213,91.1363161852293,441.068026764855,3.88202931419971,3.43649543464859,1.42342418970427,8.68514764138197,6.0497198200336,2887.55585189102,94376.5324854925,1663505222.3216655,2887.55585189102,3609.098310047458,237.6957859929846,3.43649543464859,538.405317197008,1652333020.7975821,0,0,0.21284884083192349,0
18.4342564266557,0.166209901288866,1261.7224620938,185.37814773438,1604.93505031591,91.0735612324399,438.647951293663,3.94638542131529,3.3853553928696,1.28573963812845,8.81434217464501,6.04644231293501,2883.50074804594,94943.7874018332,1667143518.0033314,2883.50074804594,3600.357638998137,236.11140908913143,3.3853553928696,537.3570988625803,1654801436.9985402,0,0,0.21779229898215532,0
18.4127981048058,0.164985644618208,1256.92358329367,183.761659754971,1602.45421124481,90.8967294577082,435.654387404506,4.01404877245917,3.32214662276653,1.16596379691262,8.92017498906689,6.04628440163403,2875.95343937792,95343.4677593281,1666053712.5266802,2875.95343937792,3588.268354905089,234.31759397119504,3.32214662276653,535.6528868145128,1656408904.9311318,0,0,0.21757482285573004,0
18.3881206266688,0.16376566491918,1252.2055145047,182.004588303487,1598.7194446693,90.6453019077246,432.28804972154,4.08468344039103,3.24928352658852,1.05847884438191,9.00315654373871,6.04890244295879,2866.14845477296,95633.0910844534,1661933933.9903057,2866.14845477296,3574.4147853983395,232.39939529557688,3.24928352658852,533.5222316407715,1657099533.5635285,0,0,0.2153640669520855,0
18.3557835394561,0.162532275861779,1247.93804890943,180.19331875887,1594.63479466431,90.370950233352,428.808158235156,4.15870559672032,3.16702118748442,0.957284123477009,9.06672285795763,6.05409146680421,2855.70878921239,95847.4494774853,1656212003.5190961,2855.70878921239,3560.4635866164363,230.45277456351477,3.16702118748442,531.2661604792311,1657000919.1141472,0,0,0.2127085204011774,0
18.31281238504,0.161269961661808,1244.40638095462,178.40774417051,1591.04209805489,90.1214117238932,425.451604031024,4.23713080112786,3.07447727557193,0.85837166360813,9.11559913349242,6.06173080569617,2846.14125812738,95940.8961432457,1648862625.6088214,2846.14125812738,3547.903321281639,228.56584152382422,3.07447727557193,529.1637297092987,1656187089.7636147,0,0,0.21033892905766963,0
18.2593916179623,0.159970446555077,1241.63912553539,176.676812549068,1588.29611172796,89.916415157988,422.319903929417,4.3206344371716,2.97045421482626,0.761257965057805,9.15403259149561,6.07176899612999,2838.07772307989,96006.6847999853,1641797149.4625313,2838.07772307989,3537.2677309643404,226.76906070696407,2.97045421482626,527.3316548364397,1654878913.3726072,0,0,0.2086780825169945,0
18.1968002708319,0.158628961007835,1239.49253782198,174.985094973602,1586.35581341572,89.7528932325256,419.407400381727,4.40826843534691,2.85350985073196,0.668288476568305,9.18481693714522,6.08426899197092,2831.43879680674,96254.0791538629,1638495968.5579352,2831.43879680674,3528.3491690573937,225.04473911951686,2.85350985073196,525.7546356005461,1653513667.9713843,0,0,0.20788768910794497,0
18.124250053259,0.15724017590802,1237.680742808,173.284395448397,1584.88474353879,89.6108885134005,416.628257348746,4.49826507556208,2.72284845204094,0.582249326089544,9.20815803161713,6.09934534934038,2825.61542440337,96731.5376572787,1639366011.2980046,2825.61542440337,3520.3705178865007,223.33726356760468,2.72284845204094,524.3189034682916,1652425386.6888165,0,0,0.20776737405782938,0
18.0377555066474,0.15580327378097,1235.6990564509,171.499294332865,1583.216644242,89.4520795369717,413.807987571466,4.58978383750962,2.57941963820641,0.504720854076189,9.2210907182491,6.11704363059522,2819.41687217637,97312.0031693226,1641526298.6090846,2819.41687217637,3511.8686209146313,221.55298398015543,2.57941963820641,522.8034180122621,1651646880.3974073,0,0,0.207837683760705,0
17.9313380071544,0.154324354255054,1233.01525218019,169.561610971145,1580.64110116752,89.2364193387377,410.762346272584,4.68248911999471,2.42639843891751,0.436748769836398,9.21924914202186,6.13717420360277,2811.58503545599,97741.1252631453,1639975574.035708,2811.58503545599,3501.3023922915863,219.60261056343683,2.42639843891751,520.9761531904836,1650868793.3066275,0,0,0.20749564233356,0
17.7994430530132,0.152822953259773,1229.47444373194,167.468839498406,1576.94292466109,88.9532559818547,407.445251460513,4.77157880367889,2.26946480784058,0.381534733440422,9.20041054716946,6.1590671884191,2801.75748341534,98052.3166907687,1635154611.613068,2801.75748341534,3488.2369813400774,217.47846958836848,2.26946480784058,518.7739449967119,1649886656.95078,0,0,0.20677466893028737,0
17.6395911864467,0.151326322091532,1225.51499447958,165.307757681555,1572.68397139415,88.6374388906606,404.019951739399,4.84659761651444,2.11781434564002,0.342842887083725,9.16625360179909,6.18131763420302,2790.96116828029,98281.8212671237,1628374263.982465,2790.96116828029,3473.9550316938826,215.28585294454976,2.11781434564002,516.3932842664799,1648621222.0702908,0,0,0.20572569641194105,0
