S_I,S_S,X_I,X_S,X_H,X_A,X_STO,S_O2,S_NOX,S_NH4,S_N2,S_ALK,X_SS,Q,EQIvecinst,mR,tagS,tagF,series_diff,tagR
29.6852789837915,0.300567568247853,4.98266260962653,0.469851400127531,5.32466634024545,0.355668417834391,1.00318852157435,0.0057545866887559,10.3073410927096,6.24207177673293,20.6955693790478,4.46875201134704,9.81493815663293,11119.8668621922,4479230.595083666,4479230.595083666,0,0,0.018332706223944794,0
29.6894151265667,0.277850699445857,4.87655711448653,0.456337585063312,5.22372833470645,0.349025376901385,0.970393455459384,0.0058525277801793,10.3923558881866,6.06004954646884,20.7461221723162,4.45162544259561,9.61641933222594,10963.6885252778,4351599.004444135,4415414.799763901,0,0,0.017563519654412434,0
29.6917280104907,0.259636730658657,4.78519686951414,0.444768737930447,5.14260558747523,0.343713884577345,0.942479335263501,0.0061048824284842,10.4781072111521,5.8765323899587,20.8022429378137,4.43407953562019,9.45534801413364,11005.035824587,4304977.915483501,4378602.505003768,0,0,0.017117480942390725,0
29.692410225342,0.244786971522621,4.71469556233011,0.435369725692522,5.08262843651795,0.33983396092096,0.919379763398005,0.00661392577393,10.5658177402948,5.68828846089164,20.86543922526,4.41582600968179,9.33408827895956,11106.355027071,4282286.587695827,4354523.525676782,0,0,0.016750412628099537,0
29.6916111100943,0.232544047312317,4.66427789256602,0.427836633447849,5.04043255644772,0.337165126991498,0.900303031017924,0.0075136728987075,10.6554990411274,5.49430778407233,20.9366551009982,4.39680568784773,9.24633966562675,11144.740761038,4235147.224938102,4330648.265529046,0,0,0.016271411993669403,0
29.6895233706317,0.222354330088325,4.62764322372821,0.421408305204139,5.00868635762282,0.335213658924288,0.883846983013013,0.0089574602695869,10.745896880221,5.29598636332095,21.0158760369538,4.37721871322965,9.17847034800456,10997.4421065739,4118093.057758191,4295222.397567237,0,0,0.015519998123507685,0
29.6863986024558,0.213730318041993,4.59755997555519,0.415314760881064,4.98024371981571,0.333495269617042,0.868673432680026,0.0111111855763058,10.8354502358567,5.09532614633463,21.102537314624,4.35734303997035,9.11718443397676,10781.0536033448,3976841.667578626,4249739.436140292,0,0,0.014687304166252827,0
29.6824872626083,0.206220131671599,4.56999377050534,0.409192271534338,4.95184514909754,0.331789730620419,0.854108311724993,0.014175545992496,10.9232040639502,4.8931013131329,21.1963287542443,4.33733916088226,9.05637055137454,10567.033431112,3838261.13089082,4198304.647984109,0,0,0.01387879563796036,0
29.6780059100952,0.199448835820762,4.54384381839046,0.403006388303087,4.9233062801651,0.330087085177155,0.840003096994611,0.0184058814794135,11.0086116596565,4.68919552918025,21.2972930039198,4.31727780624083,8.99560966453912,10413.7277230048,3723061.481075535,4145499.851660934,0,0,0.013166935034385705,0
29.6731251054891,0.193115310527051,4.52062742951392,0.396998204379243,4.89699044142746,0.328552765886751,0.826635199019254,0.0241660070673096,11.091494904304,4.48250357238765,21.4060599012652,4.29713248635488,8.93919738927849,10381.6142998681,3651386.119887345,4096088.478483575,0,0,0.012612881914220369,0
29.6680019905052,0.186999761588303,4.50229245197835,0.391436433050841,4.87545701277631,0.327366826313042,0.814317627989615,0.0319478064600563,11.1714989956882,4.27198120626836,21.5234489898003,4.27689112180878,8.89180194134562,10410.5122401098,3600234.0171240056,4051010.8001781595,0,0,0.012125332707626274,0
29.6628244174871,0.18096620525327,4.48944516200675,0.386422965248806,4.85963401814331,0.326597523304828,0.80310732701481,0.0423251164569425,11.2476510453139,4.05772322138843,21.6498483642703,4.2566649503039,8.85509305022305,10460.123628066,3554851.3279809365,4009664.177495057,0,0,0.011649718354457491,0
29.6578193091598,0.174947599780743,4.48140070375693,0.381905077449738,4.84893915628783,0.326208293031091,0.7928322369377,0.0559047959105175,11.3185028982876,3.84085070062742,21.7851120468298,4.23667260515589,8.82796706447563,10486.1227139359,3500193.3273222083,3970474.112097146,0,0,0.011137785744670652,0
29.653252094074,0.168940475575072,4.47603862094125,0.377664427224562,4.84117322106867,0.326049060039374,0.78308500565993,0.0732134731263621,11.3822537452682,3.62360095328915,21.9283250682958,4.21723715120372,8.80635429074051,10439.070320501,3420753.534974493,3931208.356588385,0,0,0.010548071594165088,0
29.6493909765286,0.162979567747646,4.47111434837284,0.373462553567182,4.83395651824977,0.325954362567115,0.773455556485602,0.0946837081918689,11.437228887232,3.40834507994901,22.0782714602002,4.19868208902923,8.78586250912332,10362.7466346428,3332258.1637840485,3891278.3437347626,0,0,0.009939080607298907,0
29.6464786613299,0.157111048805551,4.46558582548784,0.369186652241941,4.82616976467058,0.325842701926106,0.76375329025254,0.120757354783092,11.4821577855401,3.19667024819044,22.2340614585507,4.18124747569192,8.76442439213771,10285.0493283231,3244290.3184117037,3850841.5921520717,0,0,0.009343846616520808,0
29.6447340475606,0.151379642156521,4.45985048116925,0.364874350924953,4.81822188496901,0.325735347507623,0.754039335365503,0.15199280602952,11.5160703261423,2.98925725844193,22.3953597315142,4.1650905986186,8.74278362837591,10260.2130742886,3173809.485360909,3811016.1741055325,0,0,0.008810096660978813,0
29.6443699417088,0.145814244625889,4.45625218473545,0.360765249344421,4.8125991606526,0.325794371116272,0.744698117655589,0.189317422368054,11.5381118816455,2.78552057920738,22.5628694942035,4.15028053419942,8.72549485345712,10358.4183291719,3141134.785230702,3773800.5413902644,0,0,0.00838465382411885,0
29.6456276823924,0.140444779380258,4.45722186169767,0.357105379528101,4.81187845976321,0.326185687348428,0.736126703443987,0.233870115121783,11.5471031784597,2.58493032500646,22.7374627612742,4.13692331926712,8.71727613599037,10511.7158684062,3123832.3000869653,3739591.686584827,0,0,0.007995903206365616,0
29.6487619386922,0.135315700530214,4.46350175079585,0.35396289348196,4.8168304278519,0.326948690904297,0.728450818036865,0.286557895660604,11.5415449205262,2.38815774047077,22.9191070678133,4.12523477410628,8.71953353943237,10673.7066621824,3107546.1054342035,3707989.4075272963,0,0,0.007604032965444564,0
29.6539757112708,0.130480769079336,4.47348381466212,0.351165915458435,4.82571424951985,0.32794965684978,0.721425814979941,0.347623203780467,11.5200778402094,2.19721068293984,23.1063919098279,4.11550495997437,8.72907711654154,10737.5914275841,3061989.9811713872,3677227.5300817764,0,0,0.007141813393764864,0
29.6612996198775,0.125999794871807,4.4818320259425,0.348172946115127,4.83280768274573,0.328785310594488,0.714225221652783,0.415870686586764,11.4823164306624,2.01580967041277,23.2956404825118,4.1080368947207,8.73544323483418,10570.6096614178,2952366.4333836366,3644279.2984136795,0,0,0.00655069898315914,0
29.670577261977,0.121902718096578,4.48323505493184,0.344454345452052,4.83242723331197,0.329060787348665,0.706041788187353,0.489379534029238,11.4291404492996,1.84697007832878,23.4829870196267,4.10296135982345,8.72824984615392,10305.9292239648,2819518.8409888837,3608420.148090862,0,0,0.005945825779213803,0
