S_I,S_S,X_I,X_S,X_H,X_A,X_STO,S_O2,S_NOX,S_NH4,S_N2,S_ALK,X_SS,Q,EQIvecinst,mR,tagS,tagF,series_diff,tagR
29.5430306411349,0.307677113628545,1413.74936826566,184.341235894742,1501.53103926661,101.082294631973,275.857118324328,0.0003129180430386,4.42734855346219,8.28747126769644,23.8291337943881,5.05836588828634,2809.12358485146,85856.3687273031,1507229791.042301,1507229791.042301,0,0,0.43444395551373244,0
29.5568060724071,0.301010777025017,1419.61284809261,183.277629688004,1508.89618952735,101.660313824454,275.30059116067,0.000343828782686,4.60019208855525,7.74334639358661,24.2077287136534,5.00836804125975,2820.0675475283,85288.8668621922,1497528063.9392009,1502378927.4907508,0,0,0.42591628236475465,0
29.5782121670907,0.295293328883143,1418.79370115666,182.030956500234,1514.2946255395,102.097682045258,274.350564431547,0.0003850558894749,4.75922897468485,7.23740955289569,24.5621735940377,4.96194473292598,2827.35884631127,85132.6885252778,1492451089.3206658,1499069648.1007226,0,0,0.4191829775557542,0
29.6078351937144,0.290319352665811,1414.70533029598,180.530510484408,1516.3889861005,102.300490877591,272.779942219164,0.00043532060497,4.8918416006001,6.77842865611788,24.8606832474334,4.92273112342345,2828.58392157322,85174.035824587,1488069374.700755,1496319579.7507305,0,0,0.41302366114975214,0
29.6460428062863,0.285839510752403,1411.40632719544,178.79285897403,1515.67539462742,102.300260438136,270.67945064118,0.0004906033379857,4.98973379095761,6.36499175666125,25.0975421063519,4.89223221806182,2824.63379506518,85275.355027071,1482986346.665093,1493652933.133603,0,0,0.40682182741264583,0
29.6921370584222,0.281645337188903,1409.38155949474,176.907288400708,1513.68159401857,102.200102511421,268.32063883017,0.0005457694688173,5.05058162404492,5.99025659683408,25.2883656897034,4.86986275902333,2818.28068470716,85313.740761038,1476096505.6781843,1490726861.8910332,0,0,0.40049058713062047,0
29.7451416089106,0.277625259468763,1408.77423588569,175.009372895939,1512.25084332271,102.126221165905,266.03549748542,0.0005962548064712,5.07682533543969,5.64250396924078,25.4604421627437,4.8536865036908,2812.8945793315,85166.4421065739,1466542049.6667926,1487271888.716142,0,0,0.39382436068220855,0
29.804587731543,0.273795216595806,1409.80428113086,173.214908694512,1512.63270629523,102.165576521102,264.056885225026,0.0006408763964413,5.07433059503909,5.30828572448079,25.6393086042798,4.84139757348693,2810.78385464757,84950.0536033448,1457277870.966725,1483522636.4974647,0,0,0.3878333451221371,0
29.8702646394606,0.270185559727434,1411.98389845893,171.544156926302,1514.64171623731,102.307106593518,262.365870296782,0.0006808886808483,5.04802224771652,4.98333445087977,25.8316835745103,4.83190868829533,2811.64705594675,84736.033431112,1449397345.4965115,1479730937.4973588,0,0,0.38276794596244335,0
29.940912793233,0.266807908583463,1414.23728264969,169.918453954538,1517.08895140728,102.4709523193,260.763503663051,0.0007187491175132,5.00206087410589,4.66971000277523,26.0296954876768,4.82507867723448,2813.33237733968,84582.7277230048,1442927438.8284585,1476050587.6304688,0,0,0.37843006249459027,0
