S_I,S_S,X_I,X_S,X_H,X_A,X_STO,S_O2,S_NOX,S_NH4,S_N2,S_ALK,X_SS,Q,EQIvecinst,mR,tagS,tagF,series_diff,tagR
29.2542069839742,0.194167977143062,1504.53108943151,128.498568986447,1542.69759823232,106.664658152475,197.516425627613,0.0006452035782481,5.09694829428202,4.94658215490821,28.7745781649091,4.68597482111374,2830.11305738048,85239.4964152569,1370566968.748697,1370566968.748697,0,0,0.40178009473765613,0
29.2070874924633,0.191841894590898,1502.61382604292,127.480617010871,1540.66305163949,106.554538736518,195.663189828253,0.0006743515154007,5.11145412604143,4.73013427330072,28.8543390496277,4.67841247523653,2825.40386530629,85392.6498245674,1368284159.1035266,1369425563.9261117,0,0,0.39953990305198905,0
29.1507282099544,0.189806311435767,1494.75086191705,126.370398161863,1537.73554790977,106.378094813701,193.695522836138,0.0007054368059108,5.10922860159267,4.52399799576699,28.8975527497948,4.67541516028122,2819.06016268045,85792.7458105319,1368150751.2177463,1369000626.3566568,0,0,0.39848100645891665,0
29.0709981173218,0.187876457014708,1485.02965060953,125.065922241035,1533.10985705874,106.080363068623,191.531560519575,0.0007393657592605,5.08792480448187,4.32144441493567,28.8881399001985,4.67821442541089,2809.56836626226,86309.9260145658,1368128296.0224864,1368782543.7731142,0,0,0.39779351980572464,0
28.9606968014992,0.185868756074026,1477.48954252103,123.527419875415,1527.01318986037,105.678112581462,189.203111110292,0.0007764208856595,5.048186575264,4.11220498601914,28.8241522239064,4.68680053537701,2797.28406501155,86859.7769568554,1367573615.8553128,1368540758.1895537,0,0,0.3968821964088154,0
28.8248649476185,0.183533315169156,1472.40156844197,121.819734032615,1520.79046050504,105.265219908155,186.866244886015,0.0008145652411311,4.99286628406127,3.88992440613487,28.7238254216587,4.69969969126022,2784.62455502547,87150.7128685443,1362763213.1344638,1367577834.0137055,0,0,0.39485158814621446,0
28.683849840722,0.180653297716098,1470.67745759067,120.104132939824,1517.13750321524,105.028813898653,184.827485701535,0.0008491813912014,4.92831811769053,3.65184953832736,28.6364496969063,4.71319411238113,2776.46993752685,86837.6589237049,1350323535.7563813,1365112934.262659,0,0,0.3908715010408378,0
28.5637515763932,0.17745492236657,1473.52232291277,118.54838960903,1518.30869387922,105.124838608947,183.33724336635,0.0008808867753671,4.86275158131051,3.40370326149795,28.6151308887939,4.72313641982652,2776.93447078807,86309.0620065702,1338182731.0697784,1361746658.863549,0,0,0.3871112823931193,0
28.4729786388826,0.174220724666688,1479.1204138012,117.125296093268,1522.72739488129,105.442821458814,182.208497391622,0.0009126662654838,4.79673008221323,3.16128175504102,28.6624315318963,4.72935851429494,2783.23160297059,85771.0623828247,1328377040.1380734,1358038923.4496074,0,0,0.38410012006745814,0
28.4041239690727,0.171143414739518,1485.0169017586,115.731607238924,1527.79925080418,105.801900368953,181.145450766506,0.0009462884273295,4.72702031306873,2.93793715488459,28.7492553374124,4.73402180029783,2790.71787850198,85352.187587949,1320924938.1700633,1354327524.921653,0,0,0.38187425423896554,0
